alias,dominant_label_fraction,macro_f1,mean_margin,step,suite,task_score
A,1.0,0.1518987341772152,-2.674196759208304,0,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,0,phase2-selected,0.6721311475409836
I_zero,0.9836065573770492,0.1855921855921856,-2.9418118117285554,0,phase2-selected,0.3114754098360656
I_real,0.5409836065573771,0.429567382508559,-0.11233401689373079,0,phase2-selected,0.4426229508196721
I_shuffle,0.9836065573770492,0.1452991452991453,-1.79038354217029,0,phase2-selected,0.2786885245901639
A,1.0,0.1518987341772152,-2.674196759208304,2,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,2,phase2-selected,0.6721311475409836
I_zero,0.9836065573770492,0.1855921855921856,-2.9418118117285554,2,phase2-selected,0.3114754098360656
I_real,1.0,0.1518987341772152,-3.5453682414820937,2,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-2.5718081583742234,2,phase2-selected,0.29508196721311475
A,1.0,0.1518987341772152,-2.674196759208304,4,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,4,phase2-selected,0.6721311475409836
I_zero,0.9836065573770492,0.1855921855921856,-2.9418118117285554,4,phase2-selected,0.3114754098360656
I_real,1.0,0.1518987341772152,-3.858685743613321,4,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-2.601599349350226,4,phase2-selected,0.29508196721311475
A,1.0,0.1518987341772152,-2.674196759208304,8,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,8,phase2-selected,0.6721311475409836
I_zero,0.9836065573770492,0.1855921855921856,-2.9418118117285554,8,phase2-selected,0.3114754098360656
I_real,1.0,0.1518987341772152,-4.236395929680496,8,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-2.9803630797589413,8,phase2-selected,0.29508196721311475
A,1.0,0.1518987341772152,-2.674196759208304,12,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,12,phase2-selected,0.6721311475409836
I_zero,0.9836065573770492,0.1855921855921856,-2.9418118117285554,12,phase2-selected,0.3114754098360656
I_real,1.0,0.1518987341772152,-4.294764596907819,12,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-3.2068213634803646,12,phase2-selected,0.29508196721311475
A,1.0,0.1518987341772152,-2.674196759208304,16,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,16,phase2-selected,0.6721311475409836
I_zero,0.9836065573770492,0.1855921855921856,-2.9418118117285554,16,phase2-selected,0.3114754098360656
I_real,1.0,0.1518987341772152,-4.272050669935883,16,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-3.343564205482358,16,phase2-selected,0.29508196721311475
A,1.0,0.1518987341772152,-2.674196759208304,24,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,24,phase2-selected,0.6721311475409836
I_zero,0.9836065573770492,0.1855921855921856,-2.9418118117285554,24,phase2-selected,0.3114754098360656
I_real,1.0,0.1518987341772152,-4.271934368571297,24,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-3.5183809311663516,24,phase2-selected,0.29508196721311475
A,1.0,0.1518987341772152,-2.674196759208304,32,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,32,phase2-selected,0.6721311475409836
I_zero,0.9836065573770492,0.1855921855921856,-2.9418118117285554,32,phase2-selected,0.3114754098360656
I_real,1.0,0.1518987341772152,-4.416652413665271,32,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-3.7166904308756843,32,phase2-selected,0.29508196721311475
