example_count,flip_count_delta,left_alias,left_correct_to_right_wrong,left_wrong_to_right_correct,mean_margin_gain,right_alias,step,suite
61,9,A,4,13,2.561862742314573,I_real,0,phase2-selected
61,10,I_shuffle,3,13,1.6780495252765593,I_real,0,phase2-selected
61,8,I_zero,5,13,2.829477794834825,I_real,0,phase2-selected
61,0,A,0,0,-0.8711714822737897,I_real,2,phase2-selected
61,0,I_shuffle,0,0,-0.9735600831078701,I_real,2,phase2-selected
61,-1,I_zero,1,0,-0.6035564297535381,I_real,2,phase2-selected
61,0,A,0,0,-1.1844889844050173,I_real,4,phase2-selected
61,0,I_shuffle,0,0,-1.2570863942630957,I_real,4,phase2-selected
61,-1,I_zero,1,0,-0.9168739318847656,I_real,4,phase2-selected
61,0,A,0,0,-1.562199170472192,I_real,8,phase2-selected
61,0,I_shuffle,0,0,-1.2560328499215547,I_real,8,phase2-selected
61,-1,I_zero,1,0,-1.2945841179519404,I_real,8,phase2-selected
61,0,A,0,0,-1.620567837699515,I_real,12,phase2-selected
61,0,I_shuffle,0,0,-1.0879432334274541,I_real,12,phase2-selected
61,-1,I_zero,1,0,-1.3529527851792633,I_real,12,phase2-selected
61,0,A,0,0,-1.597853910727579,I_real,16,phase2-selected
61,0,I_shuffle,0,0,-0.9284864644535252,I_real,16,phase2-selected
61,-1,I_zero,1,0,-1.3302388582073275,I_real,16,phase2-selected
61,0,A,0,0,-1.5977376093629931,I_real,24,phase2-selected
61,0,I_shuffle,0,0,-0.7535534374049453,I_real,24,phase2-selected
61,-1,I_zero,1,0,-1.3301225568427415,I_real,24,phase2-selected
61,0,A,0,0,-1.7424556544569672,I_real,32,phase2-selected
61,0,I_shuffle,0,0,-0.6999619827895868,I_real,32,phase2-selected
61,-1,I_zero,1,0,-1.4748406019367155,I_real,32,phase2-selected
