example_count,flip_count_delta,left_alias,left_correct_to_right_wrong,left_wrong_to_right_correct,mean_margin_gain,right_alias,step,suite
61,0,A,0,0,-0.6742583102867251,I_real,0,phase2-selected
61,1,I_shuffle,0,1,-1.7310670164764905,I_real,0,phase2-selected
61,0,I_zero,0,0,-0.08714124022937211,I_real,0,phase2-selected
61,0,A,0,0,0.21132201835757397,I_real,2,phase2-selected
61,0,I_shuffle,0,0,0.1250910837142194,I_real,2,phase2-selected
61,0,I_zero,0,0,0.798439088414927,I_real,2,phase2-selected
61,0,A,0,0,-0.10751267730212602,I_real,4,phase2-selected
61,0,I_shuffle,0,0,1.0530691615870742,I_real,4,phase2-selected
61,0,I_zero,0,0,0.47960439275522704,I_real,4,phase2-selected
61,0,A,0,0,-0.2511021582806697,I_real,8,phase2-selected
61,0,I_shuffle,0,0,1.5874583369395772,I_real,8,phase2-selected
61,0,I_zero,0,0,0.33601491177668336,I_real,8,phase2-selected
61,0,A,0,0,-0.594793366604164,I_real,12,phase2-selected
61,0,I_shuffle,0,0,1.1657783242522692,I_real,12,phase2-selected
61,0,I_zero,0,0,-0.007676296546810963,I_real,12,phase2-selected
61,0,A,0,0,-0.908811303435779,I_real,16,phase2-selected
61,0,I_shuffle,0,0,0.741188111852427,I_real,16,phase2-selected
61,0,I_zero,0,0,-0.32169423337842595,I_real,16,phase2-selected
61,0,A,0,0,-1.356445390670026,I_real,24,phase2-selected
61,0,I_shuffle,0,0,0.5334151533783459,I_real,24,phase2-selected
61,0,I_zero,0,0,-0.7693283206126729,I_real,24,phase2-selected
61,0,A,0,0,-1.8048048175749232,I_real,32,phase2-selected
61,0,I_shuffle,0,0,0.10690735988929624,I_real,32,phase2-selected
61,0,I_zero,0,0,-1.21768774751757,I_real,32,phase2-selected
