alignment_aux_active,alignment_aux_loss,alignment_aux_mode,arm_alias,fuser_grad_norm,fuser_input_effective_rank,fuser_input_pairwise_cosine_mean,fuser_linear_output_singular_value_top1,fuser_linear_output_singular_value_top2,fuser_linear_output_singular_value_top3,fuser_output_effective_rank,fuser_output_pairwise_cosine_mean,fuser_short_query_pairwise_cosine_mean,layer_index,loss,memory_long_diversity_loss,memory_long_diversity_weight,memory_long_effective_rank,memory_long_l2,memory_long_singular_value_top1,memory_long_singular_value_top2,memory_long_singular_value_top3,memory_long_slot_energy_cv,memory_long_slot_energy_histogram_max,memory_long_slot_energy_histogram_min,memory_long_slot_norm_histogram_max,memory_long_slot_norm_histogram_min,memory_long_slot_norm_max,memory_long_slot_norm_mean,memory_long_slot_norm_std,memory_long_slot_variance_cv,memory_long_slots,memory_short_diversity_loss,memory_short_diversity_weight,memory_short_effective_rank,memory_short_l2,memory_short_pairwise_cosine_mean,memory_short_slot_norm_max,memory_short_slot_norm_mean,memory_short_slot_norm_std,memory_short_slots,pilot_fuser_short_slots,pilot_memory_path_variant,pilot_projector_token_source,pilot_reader_context_mode,pilot_reader_num_queries,pilot_support_encoder_mode,pilot_trainable_variant,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,reader_argmax_mass_mean,reader_argmax_mass_std,reader_attention_diversity_loss,reader_attention_diversity_weight,reader_attention_entropy_max,reader_attention_entropy_mean,reader_attention_entropy_min,reader_attention_pairwise_cosine_mean,reader_base_query_norm_mean,reader_base_query_pairwise_cosine_mean,reader_conditioned_query_norm_mean,reader_conditioned_query_pairwise_cosine_mean,reader_context_overwrite_ratio,reader_context_shift_norm_mean,reader_grad_norm,reader_num_queries,reader_qk_logit_mean,reader_qk_logit_pairwise_cosine_mean,reader_qk_logit_range,reader_qk_logit_std,reader_query_to_slot_top1_agreement_rate,reader_query_to_slot_top2_coverage_fraction,reader_readout_effective_rank,reader_readout_pairwise_cosine_mean,reader_slot_count,reader_slot_coverage_fraction,row_type,step,suite,support_encoder_grad_norm,support_item_count,support_item_hidden_l2,support_item_hidden_norm_max,support_item_hidden_norm_mean,support_item_hidden_norm_std,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_basis_orthogonality_loss,writer_slot_basis_orthogonality_weight,writer_slot_basis_pairwise_cosine_mean,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std,writer_to_projector_grad_ratio
,,,I_real,,1.1751059293746948,0.9996137619018555,8.193230628967285,8.085901260375977,7.825601577758789,3.9986519813537598,0.00791401881724596,0.0,,,,,,117.82086944580078,117.73851776123047,1.6651833057403564,1.665183186531067,0.0014576417752099045,1739.0235595703125,1731.1351318359375,41.70159912109375,41.606910705566406,41.70159912109375,41.65596008300781,0.030360281467437744,0.0014578096114684887,8.0,,,,15.893893241882324,0.00791401881724596,8.036398887634277,7.946478843688965,0.08617661148309708,4.0,4.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,6.139429569244385,,1.9777411222457886,1.2860244512557983,0.4803854525089264,4.0,,,0.125041663646698,8.601376976002939e-06,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0,0.7699915170669556,-0.001381605863571167,0.7699915170669556,-0.001381605863571167,0.0,0.0,,4.0,-0.0015459308633580804,-0.3222547769546509,0.009981243871152401,0.0037855554837733507,0.5,0.875,1.1751059293746948,0.9996137619018555,8.0,1.0,snapshot_aggregate,0,phase2-selected,,6.0,96.0995101928711,39.23421096801758,39.23246383666992,0.0013708641054108739,,,117.82086944580078,,,,41.70159912109375,41.65596008300781,0.030360281467437744,
,,,I_real,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6935853958129883,1.8558090925216675,1.260620355606079,0.47407713532447815,,,,,,4.0,2203.89208984375,13.679865837097168,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7101171016693115,1.8523812294006348,1.2731654644012451,0.46401286125183105,,,,,,4.0,101.91327667236328,27.911033630371094,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.720872163772583,1.8366647958755493,1.2812883853912354,0.4570840299129486,,,,,,4.0,64.13751983642578,48.72719192504883,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8026046752929688,1.9777411222457886,1.3051557540893555,0.50994473695755,,,,,,4.0,43.992652893066406,50.82933044433594,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.799171209335327,1.9316833019256592,1.3098922967910767,0.4930066466331482,,,,,,4.0,57.24830627441406,143.8489532470703,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,1.1794520616531372,0.9995915293693542,8.519282341003418,8.232783317565918,7.962765216827393,3.9976346492767334,-0.010747833177447319,0.0,,,,,,117.77913665771484,117.6967544555664,1.6651830673217773,1.6651829481124878,0.0017112066367297085,1739.8465576171875,1730.077392578125,41.71146774291992,41.594200134277344,41.71146774291992,41.641197204589844,0.03561869636178017,0.0017112803547612485,8.0,,,,16.25669288635254,-0.010747833177447319,8.392337799072266,8.126381874084473,0.17876291275024414,4.0,4.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,7.059913158416748,,1.930466890335083,1.5609146356582642,0.23593412339687347,4.0,,,0.125044047832489,1.4851661035208963e-05,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0,0.798468291759491,0.012775743380188942,0.798468291759491,0.012775743380188942,0.0,0.0,,4.0,-0.0008573063532821834,-0.3151267170906067,0.014545965939760208,0.005546841770410538,0.5,0.5,1.1794520616531372,0.9995915293693542,8.0,0.875,snapshot_aggregate,0,phase2-selected,,6.0,96.09972381591797,39.234130859375,39.23255157470703,0.0015306604327633977,,,117.77913665771484,,,,41.71146774291992,41.641197204589844,0.03561869636178017,
,,,I_shuffle,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1211097240448,1.8681681156158447,1.5429227352142334,0.23367221653461456,,,,,,4.0,2204.49853515625,12.751500129699707,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1704649925231934,1.8966366052627563,1.5657473802566528,0.24850249290466309,,,,,,4.0,102.11466217041016,25.898096084594727,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1211256980895996,1.8816331624984741,1.542709469795227,0.23517060279846191,,,,,,4.0,60.876895904541016,47.153682708740234,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
