bucket,example_count,mean_margin_gap_real_vs_shuffle,mean_margin_gap_real_vs_zero,step,suite
overall,61,-0.06641208148393475,-3.911374967606341,0,phase2-selected
A_wrong,43,-0.09301578166872956,-13.675551591917525,0,phase2-selected
SUPPORTS,18,-0.0028587977091471353,19.414158079359268,0,phase2-selected
REFUTES,20,-0.1004298210144043,-21.420612001419066,0,phase2-selected
NOT_ENOUGH_INFO,23,-0.08656879093336023,-6.940716453220533,0,phase2-selected
overall,61,-0.06731442154430953,-3.8913603141659596,2,phase2-selected
A_wrong,43,-0.1144496895546137,-13.679036561832872,2,phase2-selected
SUPPORTS,18,0.04528649648030599,19.49031072192722,2,phase2-selected
REFUTES,20,-0.10026786327362061,-21.455843019485474,2,phase2-selected
NOT_ENOUGH_INFO,23,-0.12678171240765115,-6.916596163874087,2,phase2-selected
overall,61,0.06317537339007268,-3.714056523119817,4,phase2-selected
A_wrong,43,0.06079593924588935,-13.495180495949679,4,phase2-selected
SUPPORTS,18,0.06885957717895508,19.651961856418186,4,phase2-selected
REFUTES,20,0.014444231986999512,-21.283341884613037,4,phase2-selected
NOT_ENOUGH_INFO,23,0.101101771644924,-6.7228662449380625,4,phase2-selected
overall,61,0.032434111735859854,-3.8191598438825762,8,phase2-selected
A_wrong,43,0.04488450427388036,-13.569038734879605,8,phase2-selected
SUPPORTS,18,0.002691507339477539,19.472217506832546,8,phase2-selected
REFUTES,20,-0.048268890380859374,-21.440577936172485,8,phase2-selected
NOT_ENOUGH_INFO,23,0.12588745614756708,-6.7242220381031865,8,phase2-selected
overall,61,-0.07792091369628906,-3.84491572614576,12,phase2-selected
A_wrong,43,-0.09911740103433299,-13.623454149379286,12,phase2-selected
SUPPORTS,18,-0.027284860610961914,19.514926062689888,12,phase2-selected
REFUTES,20,-0.03954741954803467,-21.500672125816344,12,phase2-selected
NOT_ENOUGH_INFO,23,-0.15091738493546195,-6.7736993872601055,12,phase2-selected
overall,61,-0.02670295121239834,-3.9457574828726347,16,phase2-selected
A_wrong,43,0.003356345864229424,-13.807824700377708,16,phase2-selected
SUPPORTS,18,-0.09851127200656468,19.613625314500595,16,phase2-selected
REFUTES,20,0.19090826511383058,-21.445360922813414,16,phase2-selected
NOT_ENOUGH_INFO,23,-0.15973227957020636,-7.166488854781441,16,phase2-selected
overall,61,0.09471649420065958,-3.8802349371988267,24,phase2-selected
A_wrong,43,0.05009712174881336,-13.797170051308566,24,phase2-selected
SUPPORTS,18,0.20130721728006998,19.810221168729996,24,phase2-selected
REFUTES,20,0.10333197116851807,-21.587968635559083,24,phase2-selected
NOT_ENOUGH_INFO,23,0.0038059483403744903,-7.0225625867428985,24,phase2-selected
overall,61,-0.21433412833291976,-4.349292911467005,32,phase2-selected
A_wrong,43,-0.24245753399161404,-14.578008718268816,32,phase2-selected
SUPPORTS,18,-0.14715043703715006,20.085972627003986,32,phase2-selected
REFUTES,20,-0.15352144241333007,-22.30527193546295,32,phase2-selected
NOT_ENOUGH_INFO,23,-0.3197932657988175,-7.858649398969567,32,phase2-selected
