arm_alias,competitor_prefix_attention_mass,example_id,gold_label,gold_prefix_attention_mass,layer_index,mean_prefix_attention_mass,predicted_label,prefix_l2,prefix_tokens,step,suite
I_real,0.001097138854674995,226458,SUPPORTS,0.0016654559876769781,0,0.0015173002999896805,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.0022440932225435972,226458,SUPPORTS,0.0030767894349992275,7,0.003185985687499245,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.06225308030843735,226458,SUPPORTS,0.06052356958389282,14,0.06138123323520025,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.059645768254995346,226458,SUPPORTS,0.09397703409194946,21,0.07670283193389575,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.15191854536533356,226458,SUPPORTS,0.10951921343803406,27,0.1270686313509941,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.0015466453041881323,78516,SUPPORTS,0.001403852365911007,0,0.0013182323503618438,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.0045035057701170444,78516,SUPPORTS,0.003407856449484825,7,0.0035464076014856496,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.07273249328136444,78516,SUPPORTS,0.07401961088180542,14,0.07207063337167104,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.09371569752693176,78516,SUPPORTS,0.09973787516355515,21,0.09002674371004105,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.1421838104724884,78516,SUPPORTS,0.1202944964170456,27,0.14151833454767862,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.0017321126069873571,28788,SUPPORTS,0.002020039828494191,0,0.001915945050617059,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.0019231884507462382,28788,SUPPORTS,0.0020413121674209833,7,0.002287295996211469,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.06472610682249069,28788,SUPPORTS,0.06411248445510864,14,0.06464866548776627,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.07018166780471802,28788,SUPPORTS,0.09840317070484161,21,0.08400103698174159,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.16375789046287537,28788,SUPPORTS,0.1172008365392685,27,0.13749252259731293,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.0013479565968737006,117767,SUPPORTS,0.002001952612772584,0,0.0019689767699067793,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.001476809848099947,117767,SUPPORTS,0.0016991009470075369,7,0.0019070390456666548,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.057798050343990326,117767,SUPPORTS,0.0624510757625103,14,0.06099271401762962,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.061774250119924545,117767,SUPPORTS,0.08847614377737045,21,0.07417453949650128,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.16543471813201904,117767,SUPPORTS,0.11295485496520996,27,0.1346357762813568,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.0023195412941277027,54789,REFUTES,0.0028636145871132612,0,0.002238860664268335,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.002512281760573387,54789,REFUTES,0.0034950855188071728,7,0.002706209197640419,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.07086502760648727,54789,REFUTES,0.07150664925575256,14,0.07012200852235158,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.10131891816854477,54789,REFUTES,0.08612686395645142,21,0.08683451265096664,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.10667650401592255,54789,REFUTES,0.12749722599983215,27,0.13082832098007202,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.0020171692594885826,56960,REFUTES,0.0026094752829521894,0,0.0019624826575939855,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.0025385390035808086,56960,REFUTES,0.0035493909381330013,7,0.0027018600764373937,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.06951741129159927,56960,REFUTES,0.0701645165681839,14,0.06854958335558574,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.11078813672065735,56960,REFUTES,0.09193943440914154,21,0.09342391788959503,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.12317763268947601,56960,REFUTES,0.14023441076278687,27,0.14363322158654532,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.003394100582227111,155125,REFUTES,0.002917781937867403,0,0.002599825655731062,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.004017658531665802,155125,REFUTES,0.005026263650506735,7,0.0040345982027550535,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.06632035970687866,155125,REFUTES,0.0672454833984375,14,0.06742569307486217,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.11686109751462936,155125,REFUTES,0.09866045415401459,21,0.09825781732797623,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.13574400544166565,155125,REFUTES,0.14466606080532074,27,0.15065747499465942,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.007301509380340576,84675,REFUTES,0.007307450287044048,0,0.006178797998776038,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.002416753675788641,84675,REFUTES,0.00365094724111259,7,0.0026762974448502064,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.06820446252822876,84675,REFUTES,0.06986792385578156,14,0.06995745996634166,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.10312318801879883,84675,REFUTES,0.08591781556606293,21,0.08870405703783035,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.11336831748485565,84675,REFUTES,0.1336635798215866,27,0.13751190900802612,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.0034856870770454407,64471,NOT_ENOUGH_INFO,0.0019108594860881567,0,0.0028859565500169992,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.004059541504830122,64471,NOT_ENOUGH_INFO,0.0031973225995898247,7,0.004257805645465851,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.06915883719921112,64471,NOT_ENOUGH_INFO,0.07159742712974548,14,0.0699076180656751,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.11090555042028427,64471,NOT_ENOUGH_INFO,0.08023330569267273,21,0.09384120255708694,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.11864520609378815,64471,NOT_ENOUGH_INFO,0.16034768521785736,27,0.13551689187685648,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.0052378298714756966,23835,NOT_ENOUGH_INFO,0.0035885791294276714,0,0.0046035378860930605,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.0045164888724684715,23835,NOT_ENOUGH_INFO,0.003328068880364299,7,0.004494270697856943,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.05972094461321831,23835,NOT_ENOUGH_INFO,0.06224074959754944,14,0.060655719290177025,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.09249633550643921,23835,NOT_ENOUGH_INFO,0.0668773502111435,21,0.07764927297830582,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.11971354484558105,23835,NOT_ENOUGH_INFO,0.15789660811424255,27,0.13668795923391977,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.00459500914439559,132244,NOT_ENOUGH_INFO,0.003234131960198283,0,0.0040960346814244986,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.004429245367646217,132244,NOT_ENOUGH_INFO,0.0033631077967584133,7,0.004476709757000208,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.06497891992330551,132244,NOT_ENOUGH_INFO,0.063684843480587,14,0.06459880868593852,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.09421177953481674,132244,NOT_ENOUGH_INFO,0.07179595530033112,21,0.08049097408850987,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.1179017648100853,132244,NOT_ENOUGH_INFO,0.1600055694580078,27,0.1364252989490827,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.004608022049069405,39959,NOT_ENOUGH_INFO,0.003081826027482748,0,0.0040206148599584894,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.004232929553836584,39959,NOT_ENOUGH_INFO,0.0033627781085669994,7,0.004407853664209445,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.0650557428598404,39959,NOT_ENOUGH_INFO,0.06563901156187057,14,0.06530309468507767,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.09159444272518158,39959,NOT_ENOUGH_INFO,0.07468725740909576,21,0.08074942231178284,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_real,0.11585591733455658,39959,NOT_ENOUGH_INFO,0.15431629121303558,27,0.132056658466657,SUPPORTS,53.00954055786133,4,0,phase2-selected
I_shuffle,0.0010971142910420895,226458,SUPPORTS,0.0016719726845622063,0,0.0015166033214579027,SUPPORTS,53.012786865234375,4,0,phase2-selected
I_shuffle,0.0022511640563607216,226458,SUPPORTS,0.0031097345054149628,7,0.0031971093267202377,SUPPORTS,53.012786865234375,4,0,phase2-selected
