arm_alias,example_id,memory_long_slots,query_index,reader_argmax_mass,reader_argmax_slot,reader_attention_entropy,reader_slot_coverage_fraction,step,suite
I_real,226458,8,0,0.1250140517950058,4,2.079441547393799,0.625,0,phase2-selected
I_real,226458,8,1,0.12503302097320557,2,2.079441547393799,0.375,0,phase2-selected
I_real,226458,8,2,0.1250211000442505,5,2.079441547393799,0.625,0,phase2-selected
I_real,226458,8,3,0.1250222623348236,1,2.079441547393799,0.375,0,phase2-selected
I_real,78516,8,0,0.1250140517950058,4,2.079441547393799,0.625,0,phase2-selected
I_real,78516,8,1,0.12503302097320557,2,2.079441547393799,0.375,0,phase2-selected
I_real,78516,8,2,0.1250211000442505,5,2.079441547393799,0.625,0,phase2-selected
I_real,78516,8,3,0.1250222623348236,1,2.079441547393799,0.375,0,phase2-selected
I_real,28788,8,0,0.1250140517950058,4,2.079441547393799,0.625,0,phase2-selected
I_real,28788,8,1,0.12503302097320557,2,2.079441547393799,0.375,0,phase2-selected
I_real,28788,8,2,0.1250211000442505,5,2.079441547393799,0.625,0,phase2-selected
I_real,28788,8,3,0.1250222623348236,1,2.079441547393799,0.375,0,phase2-selected
I_real,117767,8,0,0.1250140517950058,4,2.079441547393799,0.625,0,phase2-selected
I_real,117767,8,1,0.12503302097320557,2,2.079441547393799,0.375,0,phase2-selected
I_real,117767,8,2,0.1250211000442505,5,2.079441547393799,0.625,0,phase2-selected
I_real,117767,8,3,0.1250222623348236,1,2.079441547393799,0.375,0,phase2-selected
I_real,54789,8,0,0.1250140517950058,4,2.079441547393799,0.625,0,phase2-selected
I_real,54789,8,1,0.12503302097320557,2,2.079441547393799,0.375,0,phase2-selected
I_real,54789,8,2,0.1250211000442505,5,2.079441547393799,0.625,0,phase2-selected
I_real,54789,8,3,0.1250222623348236,1,2.079441547393799,0.375,0,phase2-selected
I_real,56960,8,0,0.1250140517950058,4,2.079441547393799,0.625,0,phase2-selected
I_real,56960,8,1,0.12503302097320557,2,2.079441547393799,0.375,0,phase2-selected
I_real,56960,8,2,0.1250211000442505,5,2.079441547393799,0.625,0,phase2-selected
I_real,56960,8,3,0.1250222623348236,1,2.079441547393799,0.375,0,phase2-selected
I_real,155125,8,0,0.1250140517950058,4,2.079441547393799,0.625,0,phase2-selected
I_real,155125,8,1,0.12503302097320557,2,2.079441547393799,0.375,0,phase2-selected
I_real,155125,8,2,0.1250211000442505,5,2.079441547393799,0.625,0,phase2-selected
I_real,155125,8,3,0.1250222623348236,1,2.079441547393799,0.375,0,phase2-selected
I_real,84675,8,0,0.1250140517950058,4,2.079441547393799,0.625,0,phase2-selected
I_real,84675,8,1,0.12503302097320557,2,2.079441547393799,0.375,0,phase2-selected
I_real,84675,8,2,0.1250211000442505,5,2.079441547393799,0.625,0,phase2-selected
I_real,84675,8,3,0.1250222623348236,1,2.079441547393799,0.375,0,phase2-selected
I_real,64471,8,0,0.1250140517950058,4,2.079441547393799,0.625,0,phase2-selected
I_real,64471,8,1,0.12503302097320557,2,2.079441547393799,0.375,0,phase2-selected
I_real,64471,8,2,0.1250211000442505,5,2.079441547393799,0.625,0,phase2-selected
I_real,64471,8,3,0.1250222623348236,1,2.079441547393799,0.375,0,phase2-selected
I_real,23835,8,0,0.1250140517950058,4,2.079441547393799,0.625,0,phase2-selected
I_real,23835,8,1,0.12503302097320557,2,2.079441547393799,0.375,0,phase2-selected
I_real,23835,8,2,0.1250211000442505,5,2.079441547393799,0.625,0,phase2-selected
I_real,23835,8,3,0.1250222623348236,1,2.079441547393799,0.375,0,phase2-selected
I_real,132244,8,0,0.1250140517950058,4,2.079441547393799,0.625,0,phase2-selected
I_real,132244,8,1,0.12503302097320557,2,2.079441547393799,0.375,0,phase2-selected
I_real,132244,8,2,0.1250211000442505,5,2.079441547393799,0.625,0,phase2-selected
I_real,132244,8,3,0.1250222623348236,1,2.079441547393799,0.375,0,phase2-selected
I_real,39959,8,0,0.1250140517950058,4,2.079441547393799,0.625,0,phase2-selected
I_real,39959,8,1,0.12503302097320557,2,2.079441547393799,0.375,0,phase2-selected
I_real,39959,8,2,0.1250211000442505,5,2.079441547393799,0.625,0,phase2-selected
I_real,39959,8,3,0.1250222623348236,1,2.079441547393799,0.375,0,phase2-selected
I_shuffle,226458,8,0,0.12503236532211304,7,2.079441547393799,0.375,0,phase2-selected
I_shuffle,226458,8,1,0.12503279745578766,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,226458,8,2,0.12505006790161133,0,2.079441547393799,0.5,0,phase2-selected
I_shuffle,226458,8,3,0.12502852082252502,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,78516,8,0,0.12503236532211304,7,2.079441547393799,0.375,0,phase2-selected
I_shuffle,78516,8,1,0.12503279745578766,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,78516,8,2,0.12505006790161133,0,2.079441547393799,0.5,0,phase2-selected
I_shuffle,78516,8,3,0.12502852082252502,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,28788,8,0,0.12503236532211304,7,2.079441547393799,0.375,0,phase2-selected
I_shuffle,28788,8,1,0.12503279745578766,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,28788,8,2,0.12505006790161133,0,2.079441547393799,0.5,0,phase2-selected
I_shuffle,28788,8,3,0.12502852082252502,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,117767,8,0,0.12503236532211304,7,2.079441547393799,0.375,0,phase2-selected
I_shuffle,117767,8,1,0.12503279745578766,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,117767,8,2,0.12505006790161133,0,2.079441547393799,0.5,0,phase2-selected
I_shuffle,117767,8,3,0.12502852082252502,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,54789,8,0,0.12503236532211304,7,2.079441547393799,0.375,0,phase2-selected
I_shuffle,54789,8,1,0.12503279745578766,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,54789,8,2,0.12505006790161133,0,2.079441547393799,0.5,0,phase2-selected
I_shuffle,54789,8,3,0.12502852082252502,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,56960,8,0,0.12503236532211304,7,2.079441547393799,0.375,0,phase2-selected
I_shuffle,56960,8,1,0.12503279745578766,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,56960,8,2,0.12505006790161133,0,2.079441547393799,0.5,0,phase2-selected
I_shuffle,56960,8,3,0.12502852082252502,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,155125,8,0,0.12503236532211304,7,2.079441547393799,0.375,0,phase2-selected
I_shuffle,155125,8,1,0.12503279745578766,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,155125,8,2,0.12505006790161133,0,2.079441547393799,0.5,0,phase2-selected
I_shuffle,155125,8,3,0.12502852082252502,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,84675,8,0,0.12503236532211304,7,2.079441547393799,0.375,0,phase2-selected
I_shuffle,84675,8,1,0.12503279745578766,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,84675,8,2,0.12505006790161133,0,2.079441547393799,0.5,0,phase2-selected
I_shuffle,84675,8,3,0.12502852082252502,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,64471,8,0,0.12503236532211304,7,2.079441547393799,0.375,0,phase2-selected
I_shuffle,64471,8,1,0.12503279745578766,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,64471,8,2,0.12505006790161133,0,2.079441547393799,0.5,0,phase2-selected
I_shuffle,64471,8,3,0.12502852082252502,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,23835,8,0,0.12503236532211304,7,2.079441547393799,0.375,0,phase2-selected
I_shuffle,23835,8,1,0.12503279745578766,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,23835,8,2,0.12505006790161133,0,2.079441547393799,0.5,0,phase2-selected
I_shuffle,23835,8,3,0.12502852082252502,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,132244,8,0,0.12503236532211304,7,2.079441547393799,0.375,0,phase2-selected
I_shuffle,132244,8,1,0.12503279745578766,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,132244,8,2,0.12505006790161133,0,2.079441547393799,0.5,0,phase2-selected
I_shuffle,132244,8,3,0.12502852082252502,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,39959,8,0,0.12503236532211304,7,2.079441547393799,0.375,0,phase2-selected
I_shuffle,39959,8,1,0.12503279745578766,5,2.079441547393799,0.5,0,phase2-selected
I_shuffle,39959,8,2,0.12505006790161133,0,2.079441547393799,0.5,0,phase2-selected
I_shuffle,39959,8,3,0.12502852082252502,5,2.079441547393799,0.5,0,phase2-selected
I_zero,226458,8,0,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,226458,8,1,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,226458,8,2,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,226458,8,3,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,78516,8,0,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,78516,8,1,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,78516,8,2,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,78516,8,3,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,28788,8,0,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,28788,8,1,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,28788,8,2,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,28788,8,3,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,117767,8,0,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,117767,8,1,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,117767,8,2,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,117767,8,3,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,54789,8,0,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,54789,8,1,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,54789,8,2,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,54789,8,3,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,56960,8,0,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,56960,8,1,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,56960,8,2,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,56960,8,3,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,155125,8,0,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,155125,8,1,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,155125,8,2,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,155125,8,3,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,84675,8,0,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,84675,8,1,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,84675,8,2,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,84675,8,3,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,64471,8,0,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,64471,8,1,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,64471,8,2,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,64471,8,3,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,23835,8,0,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,23835,8,1,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,23835,8,2,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,23835,8,3,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,132244,8,0,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,132244,8,1,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,132244,8,2,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,132244,8,3,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,39959,8,0,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,39959,8,1,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,39959,8,2,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_zero,39959,8,3,0.0,0,1.4736543789695133e-06,0.0,0,phase2-selected
I_real,226458,8,0,0.125014066696167,4,2.079441547393799,0.625,2,phase2-selected
I_real,226458,8,1,0.12503306567668915,2,2.079441785812378,0.375,2,phase2-selected
I_real,226458,8,2,0.12502111494541168,5,2.079441547393799,0.625,2,phase2-selected
I_real,226458,8,3,0.125022292137146,1,2.079441547393799,0.375,2,phase2-selected
I_real,78516,8,0,0.125014066696167,4,2.079441547393799,0.625,2,phase2-selected
I_real,78516,8,1,0.12503306567668915,2,2.079441785812378,0.375,2,phase2-selected
I_real,78516,8,2,0.12502111494541168,5,2.079441547393799,0.625,2,phase2-selected
I_real,78516,8,3,0.125022292137146,1,2.079441547393799,0.375,2,phase2-selected
I_real,28788,8,0,0.125014066696167,4,2.079441547393799,0.625,2,phase2-selected
