example_count,flip_count_delta,left_alias,left_correct_to_right_wrong,left_wrong_to_right_correct,mean_margin_gain,right_alias,step,suite
61,0,A,0,0,-1.7515758061018147,I_real,0,phase2-selected
61,0,I_shuffle,0,0,0.010212569940285604,I_real,0,phase2-selected
61,0,I_zero,0,0,-0.6815535357741059,I_real,0,phase2-selected
61,0,A,0,0,-2.5638922511554156,I_real,2,phase2-selected
61,0,I_shuffle,0,0,-0.406446210673598,I_real,2,phase2-selected
61,0,I_zero,0,0,-1.4938699808277067,I_real,2,phase2-selected
61,0,A,0,0,-2.5150711184642356,I_real,4,phase2-selected
61,0,I_shuffle,0,0,-0.4155779744757981,I_real,4,phase2-selected
61,0,I_zero,0,0,-1.4450488481365267,I_real,4,phase2-selected
61,0,A,0,0,-2.959149040159632,I_real,8,phase2-selected
61,0,I_shuffle,0,0,0.8585783536316919,I_real,8,phase2-selected
61,0,I_zero,0,0,-1.8891267698319232,I_real,8,phase2-selected
61,0,A,0,0,-3.4309707469627506,I_real,12,phase2-selected
61,0,I_shuffle,0,0,1.524213243703373,I_real,12,phase2-selected
61,0,I_zero,0,0,-2.3609484766350417,I_real,12,phase2-selected
61,0,A,0,0,-3.7276356415670424,I_real,16,phase2-selected
61,0,I_shuffle,0,0,2.1905672354776353,I_real,16,phase2-selected
61,0,I_zero,0,0,-2.657613371239334,I_real,16,phase2-selected
61,0,A,0,0,-4.0906500112814985,I_real,24,phase2-selected
61,0,I_shuffle,0,0,2.662220907993004,I_real,24,phase2-selected
61,0,I_zero,0,0,-3.020627740953789,I_real,24,phase2-selected
61,0,A,0,0,-4.348255008947654,I_real,32,phase2-selected
61,0,I_shuffle,0,0,2.730376235774306,I_real,32,phase2-selected
61,0,I_zero,0,0,-3.2782327386199452,I_real,32,phase2-selected
