bucket,example_count,mean_margin_gap_real_vs_shuffle,mean_margin_gap_real_vs_zero,step,suite
overall,61,0.01877157805395908,0.42971748602194865,0,phase2-selected
A_wrong,43,-0.01682640785394713,1.4148110678029615,0,phase2-selected
SUPPORTS,18,0.10381121105617946,-1.9235616260104709,0,phase2-selected
REFUTES,20,0.11162047386169434,3.3508838176727296,0,phase2-selected
NOT_ENOUGH_INFO,23,-0.12851934847624405,-0.26873045382292376,0,phase2-selected
overall,61,0.2680162679953653,0.965158290550357,2,phase2-selected
A_wrong,43,0.19617865806402163,1.7169762544853742,2,phase2-selected
SUPPORTS,18,0.43962833616468644,-0.8308512899610732,2,phase2-selected
REFUTES,20,1.0096684455871583,2.245180606842041,2,phase2-selected
NOT_ENOUGH_INFO,23,-0.5112037658691406,1.2576681220013162,2,phase2-selected
overall,61,-0.23307001395303695,0.9996346332987801,4,phase2-selected
A_wrong,43,-0.20622885504434274,1.386459661084552,4,phase2-selected
SUPPORTS,18,-0.2971905602349175,0.07555262247721355,4,phase2-selected
REFUTES,20,-0.050821542739868164,0.23317222595214843,4,phase2-selected
NOT_ENOUGH_INFO,23,-0.34136564835258154,2.3893183003301206,4,phase2-selected
overall,61,0.1143759117751825,1.3242110268014375,8,phase2-selected
A_wrong,43,0.14915692529012992,1.1663264784702034,8,phase2-selected
SUPPORTS,18,0.031287935045030385,1.7013796700371637,8,phase2-selected
REFUTES,20,0.4671670913696289,-1.4313692092895507,8,phase2-selected
NOT_ENOUGH_INFO,23,-0.12737365390943445,3.4251922939134682,8,phase2-selected
overall,61,0.08709410370373336,0.9681002976464443,12,phase2-selected
A_wrong,43,0.14717164150504178,-0.07476358635481013,12,phase2-selected
SUPPORTS,18,-0.056424458821614586,3.4593862427605524,12,phase2-selected
REFUTES,20,-0.38501710891723634,-3.8275280952453614,12,phase2-selected
NOT_ENOUGH_INFO,23,0.6099444679591967,3.1885098996369736,12,phase2-selected
overall,61,0.2241926036897253,0.7280101776123047,16,phase2-selected
A_wrong,43,0.41336924530739005,-1.2515182495117188,16,phase2-selected
SUPPORTS,18,-0.22772937350802952,5.456883642408583,16,phase2-selected
REFUTES,20,0.8585567474365234,-5.423776912689209,16,phase2-selected
NOT_ENOUGH_INFO,23,0.026249678238578465,2.3765327619469683,16,phase2-selected
overall,61,0.04135849436775583,-0.7986914368926502,24,phase2-selected
A_wrong,43,-0.0683387046636537,-5.579561233520508,24,phase2-selected
SUPPORTS,18,0.30341291427612305,10.62227529949612,24,phase2-selected
REFUTES,20,-0.31616621017456054,-11.260029315948486,24,phase2-selected
NOT_ENOUGH_INFO,23,0.14716347404148267,-0.640023770539657,24,phase2-selected
overall,61,0.9399259129508597,-2.389673780222408,32,phase2-selected
A_wrong,43,1.0260739437369413,-9.701408874156863,32,phase2-selected
SUPPORTS,18,0.7341278394063314,15.077248944176567,32,phase2-selected
REFUTES,20,-0.2749232292175293,-15.749521923065185,32,phase2-selected
NOT_ENOUGH_INFO,23,2.157375833262568,-4.442180135975713,32,phase2-selected
