alignment_aux_active,alignment_aux_loss,alignment_aux_mode,arm_alias,fuser_grad_norm,fuser_input_effective_rank,fuser_input_pairwise_cosine_mean,fuser_linear_output_singular_value_top1,fuser_linear_output_singular_value_top2,fuser_linear_output_singular_value_top3,fuser_output_effective_rank,fuser_output_pairwise_cosine_mean,fuser_short_query_pairwise_cosine_mean,layer_index,loss,memory_long_diversity_loss,memory_long_diversity_weight,memory_long_effective_rank,memory_long_l2,memory_long_singular_value_top1,memory_long_singular_value_top2,memory_long_singular_value_top3,memory_long_slot_energy_cv,memory_long_slot_energy_histogram_max,memory_long_slot_energy_histogram_min,memory_long_slot_norm_histogram_max,memory_long_slot_norm_histogram_min,memory_long_slot_norm_max,memory_long_slot_norm_mean,memory_long_slot_norm_std,memory_long_slot_variance_cv,memory_long_slots,memory_short_diversity_loss,memory_short_diversity_weight,memory_short_effective_rank,memory_short_l2,memory_short_pairwise_cosine_mean,memory_short_slot_norm_max,memory_short_slot_norm_mean,memory_short_slot_norm_std,memory_short_slots,pilot_fuser_short_slots,pilot_memory_path_variant,pilot_projector_token_source,pilot_reader_context_mode,pilot_reader_num_queries,pilot_support_encoder_mode,pilot_trainable_variant,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,reader_argmax_mass_mean,reader_argmax_mass_std,reader_attention_diversity_loss,reader_attention_diversity_weight,reader_attention_entropy_max,reader_attention_entropy_mean,reader_attention_entropy_min,reader_attention_pairwise_cosine_mean,reader_base_query_norm_mean,reader_base_query_pairwise_cosine_mean,reader_conditioned_query_norm_mean,reader_conditioned_query_pairwise_cosine_mean,reader_context_overwrite_ratio,reader_context_shift_norm_mean,reader_grad_norm,reader_num_queries,reader_qk_logit_mean,reader_qk_logit_pairwise_cosine_mean,reader_qk_logit_range,reader_qk_logit_std,reader_query_to_slot_top1_agreement_rate,reader_query_to_slot_top2_coverage_fraction,reader_readout_effective_rank,reader_readout_pairwise_cosine_mean,reader_slot_count,reader_slot_coverage_fraction,row_type,step,suite,support_encoder_grad_norm,support_item_count,support_item_hidden_l2,support_item_hidden_norm_max,support_item_hidden_norm_mean,support_item_hidden_norm_std,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_basis_orthogonality_loss,writer_slot_basis_orthogonality_weight,writer_slot_basis_pairwise_cosine_mean,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std,writer_to_projector_grad_ratio
,,,I_real,,1.179040551185608,0.9995933771133423,0.0,0.0,0.0,1.7296439409255981,0.9976632595062256,-0.0005371154402382672,,,,,,117.82453918457031,117.74224090576172,1.6651837825775146,1.6651833057403564,0.0021840409993140737,1741.41552734375,1730.0091552734375,41.73027038574219,41.593379974365234,41.73027038574219,41.657249450683594,0.045493241399526596,0.0021842215127837418,8.0,,,,110.84801483154297,0.9976632595062256,39.190704345703125,39.19069290161133,5.223489552008687e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,9.668313980102539,,1.5747283697128296,1.5285588502883911,0.020398523658514023,8.0,,,0.12502890825271606,1.2312718354223762e-05,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0,0.7881460189819336,-0.0054435720667243,0.7881460189819336,-0.0054435720667243,0.0,0.0,,4.0,-0.0014978848630562425,-0.001014411449432373,0.007141598034650087,0.0025998582132160664,0.5,0.625,1.179040551185608,0.9995933771133423,8.0,1.0,snapshot_aggregate,0,phase2-selected,,6.0,96.0995101928711,39.23421096801758,39.23246383666992,0.0013708641054108739,,,117.82453918457031,,,,41.73027038574219,41.657249450683594,0.045493241399526596,
,,,I_real,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3338775634765625,1.5552021265029907,1.5321576595306396,0.01422935537993908,,,,,,8.0,3115.28857421875,18.473669052124023,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.314418792724609,1.5518089532852173,1.5252163410186768,0.01546816248446703,,,,,,8.0,145.44863891601562,35.45941162109375,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.256343364715576,1.528395175933838,1.5048149824142456,0.01386350393295288,,,,,,8.0,78.16288757324219,65.11002349853516,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.334046363830566,1.5560263395309448,1.5322721004486084,0.01479994785040617,,,,,,8.0,57.71072769165039,71.75375366210938,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.379465579986572,1.5747283697128296,1.5483331680297852,0.015323772095143795,,,,,,8.0,76.38534545898438,216.90126037597656,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,1.1781237125396729,0.9995983839035034,0.0,0.0,0.0,1.7311455011367798,0.9976527690887451,0.003240106161683798,,,,,,117.73174285888672,117.6494140625,1.665183424949646,1.665183424949646,0.0030743617134735674,1744.33984375,1726.9246826171875,41.76529312133789,41.55628204345703,41.76529312133789,41.62440490722656,0.06393057107925415,0.003074058578504418,8.0,,,,110.84801483154297,0.9976527690887451,39.19070053100586,39.190696716308594,4.2649612623790745e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,7.068005561828613,,1.1771670579910278,1.1169636249542236,0.036172136664390564,8.0,,,0.1250310242176056,1.3691028470930178e-05,,,2.079441785812378,2.079441547393799,2.079441547393799,1.0,0.7901695370674133,0.012558182701468468,0.7901695370674133,0.012558182701468468,0.0,0.0,,4.0,-0.003942450974136591,0.00012868642807006836,0.014433911070227623,0.0055885640904307365,0.5,0.625,1.1781237125396729,0.9995983839035034,8.0,1.0,snapshot_aggregate,0,phase2-selected,,6.0,96.09972381591797,39.234130859375,39.23255157470703,0.0015306604327633977,,,117.73174285888672,,,,41.76529312133789,41.62440490722656,0.06393057107925415,
,,,I_shuffle,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1420416831970215,1.1579333543777466,1.1103167533874512,0.03507436066865921,,,,,,8.0,3113.3359375,18.93404197692871,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.159780740737915,1.1648277044296265,1.1165800094604492,0.03483480587601662,,,,,,8.0,141.39076232910156,40.59492492675781,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1922874450683594,1.176121711730957,1.12808096408844,0.035169072449207306,,,,,,8.0,101.52298736572266,76.36885833740234,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.192101240158081,1.1771670579910278,1.1280509233474731,0.034865766763687134,,,,,,8.0,56.7304573059082,74.6332015991211,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
