example_count,flip_count_delta,left_alias,left_correct_to_right_wrong,left_wrong_to_right_correct,mean_margin_gain,right_alias,step,suite
61,0,A,0,0,1.422940848303623,I_real,0,phase2-selected
61,0,I_shuffle,0,0,1.164116343513864,I_real,0,phase2-selected
61,0,I_zero,0,0,1.5425486017446048,I_real,0,phase2-selected
61,0,A,0,0,-0.11746712981677446,I_real,2,phase2-selected
61,0,I_shuffle,0,0,0.494875642119861,I_real,2,phase2-selected
61,0,I_zero,0,0,0.0021406236242075436,I_real,2,phase2-selected
61,1,A,0,1,-0.625892873670234,I_real,4,phase2-selected
61,1,I_shuffle,0,1,0.3308783202874856,I_real,4,phase2-selected
61,1,I_zero,0,1,-0.5062851202292521,I_real,4,phase2-selected
61,0,A,0,0,-1.043202775423644,I_real,8,phase2-selected
61,0,I_shuffle,0,0,1.0582756761644707,I_real,8,phase2-selected
61,0,I_zero,0,0,-0.923595021982662,I_real,8,phase2-selected
61,0,A,0,0,-1.2258845313650664,I_real,12,phase2-selected
61,0,I_shuffle,0,0,1.3534213206807122,I_real,12,phase2-selected
61,0,I_zero,0,0,-1.1062767779240843,I_real,12,phase2-selected
61,0,A,0,0,-1.257553608691106,I_real,16,phase2-selected
61,0,I_shuffle,0,0,1.7005780485809827,I_real,16,phase2-selected
61,0,I_zero,0,0,-1.137945855250124,I_real,16,phase2-selected
61,0,A,0,0,-1.495102898019259,I_real,24,phase2-selected
61,0,I_shuffle,0,0,1.7749147962351315,I_real,24,phase2-selected
61,0,I_zero,0,0,-1.375495144578277,I_real,24,phase2-selected
61,0,A,0,0,-1.8890113205206198,I_real,32,phase2-selected
61,0,I_shuffle,0,0,1.5177719944813213,I_real,32,phase2-selected
61,0,I_zero,0,0,-1.769403567079638,I_real,32,phase2-selected
