bucket,example_count,mean_margin_gap_real_vs_shuffle,mean_margin_gap_real_vs_zero,step,suite
overall,61,-0.5367770976707583,-0.20592058682050862,0,phase2-selected
A_wrong,43,-0.5767450110856877,-1.7166596567908,0,phase2-selected
SUPPORTS,18,-0.4412981934017605,3.403067191441854,0,phase2-selected
REFUTES,20,-0.5482456684112549,-3.5286178588867188,0,phase2-selected
NOT_ENOUGH_INFO,23,-0.6015270481938901,-0.1410438288813052,0,phase2-selected
overall,61,-0.9618480635471032,-1.275520137098969,2,phase2-selected
A_wrong,43,-2.161032854124557,-4.757683687431868,2,phase2-selected
SUPPORTS,18,1.9028711583879259,7.042981677585178,2,phase2-selected
REFUTES,20,-1.892705535888672,-7.306278324127197,2,phase2-selected
NOT_ENOUGH_INFO,23,-2.3943609569383706,-2.541514438131581,2,phase2-selected
overall,61,-1.044670792876697,-1.7654900785352363,4,phase2-selected
A_wrong,43,-2.37163885249648,-5.89059461549271,4,phase2-selected
SUPPORTS,18,2.125308460659451,8.088926315307617,4,phase2-selected
REFUTES,20,-2.521692180633545,-8.802203941345216,4,phase2-selected
NOT_ENOUGH_INFO,23,-2.241157697594684,-3.358760419099227,4,phase2-selected
overall,61,-0.5291625476274334,-2.0206675998500137,8,phase2-selected
A_wrong,43,-1.158233365347219,-6.614339274029399,8,phase2-selected
SUPPORTS,18,0.9736177391476102,8.953103621800741,8,phase2-selected
REFUTES,20,-0.7718422889709473,-9.614718866348266,8,phase2-selected
NOT_ENOUGH_INFO,23,-1.4942256056744119,-4.00531354157821,8,phase2-selected
overall,61,-0.31153081675044825,-2.3476679676868875,12,phase2-selected
A_wrong,43,-0.5832227218982785,-7.296430587768555,12,phase2-selected
SUPPORTS,18,0.33751095665825737,9.474376069174873,12,phase2-selected
REFUTES,20,0.21772077083587646,-10.419475221633911,12,phase2-selected
NOT_ENOUGH_INFO,23,-1.2796953242758047,-4.58073960179868,12,phase2-selected
overall,61,-0.12175943030685675,-2.554902139257212,16,phase2-selected
A_wrong,43,-0.09212477262630019,-7.739474695782329,16,phase2-selected
SUPPORTS,18,-0.1925533347659641,9.8304656346639,16,phase2-selected
REFUTES,20,0.9903516292572021,-10.928863048553467,16,phase2-selected
NOT_ENOUGH_INFO,23,-1.0334086003510847,-4.9660935194596,16,phase2-selected
overall,61,0.1501640491798276,-2.747634723538258,24,phase2-selected
A_wrong,43,0.4368249981902366,-8.265520118003668,24,phase2-selected
SUPPORTS,18,-0.534637106789483,10.433980385462442,24,phase2-selected
REFUTES,20,1.7511771202087403,-11.553079748153687,24,phase2-selected
NOT_ENOUGH_INFO,23,-0.7060898905215056,-5.406772613525391,24,phase2-selected
overall,61,0.380384304484383,-3.0483435802772396,32,phase2-selected
A_wrong,43,0.8815390897351641,-8.886622950088146,32,phase2-selected
SUPPORTS,18,-0.8168187936147054,10.89865713649326,32,phase2-selected
REFUTES,20,2.2901954650878906,-12.1535005569458,32,phase2-selected
NOT_ENOUGH_INFO,23,-0.34337949752807617,-6.0458598136901855,32,phase2-selected
