alias,dominant_label_fraction,macro_f1,mean_margin,step,suite,task_score
A,1.0,0.1518987341772152,-2.674196759208304,0,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,0,phase2-selected,0.6721311475409836
I_zero,0.9344262295081968,0.17,-2.1977772947217598,0,phase2-selected,0.2786885245901639
I_real,0.9836065573770492,0.15384615384615383,-2.4036978815422683,0,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-1.86692078387151,0,phase2-selected,0.29508196721311475
A,1.0,0.1518987341772152,-2.674196759208304,2,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,2,phase2-selected,0.6721311475409836
I_zero,0.9344262295081968,0.17,-2.1977772947217598,2,phase2-selected,0.2786885245901639
I_real,1.0,0.1518987341772152,-3.4732974318207286,2,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-2.5114493682736256,2,phase2-selected,0.29508196721311475
A,1.0,0.1518987341772152,-2.674196759208304,4,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,4,phase2-selected,0.6721311475409836
I_zero,0.9344262295081968,0.17,-2.1977772947217598,4,phase2-selected,0.2786885245901639
I_real,1.0,0.1518987341772152,-3.963267373256996,4,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-2.918596580380299,4,phase2-selected,0.29508196721311475
A,1.0,0.1518987341772152,-2.674196759208304,8,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,8,phase2-selected,0.6721311475409836
I_zero,0.9344262295081968,0.17,-2.1977772947217598,8,phase2-selected,0.2786885245901639
I_real,1.0,0.1518987341772152,-4.218444894571773,8,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-3.68928234694434,8,phase2-selected,0.29508196721311475
A,1.0,0.1518987341772152,-2.674196759208304,12,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,12,phase2-selected,0.6721311475409836
I_zero,0.9344262295081968,0.17,-2.1977772947217598,12,phase2-selected,0.2786885245901639
I_real,1.0,0.1518987341772152,-4.545445262408648,12,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-4.233914445658199,12,phase2-selected,0.29508196721311475
A,1.0,0.1518987341772152,-2.674196759208304,16,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,16,phase2-selected,0.6721311475409836
I_zero,0.9344262295081968,0.17,-2.1977772947217598,16,phase2-selected,0.2786885245901639
I_real,1.0,0.1518987341772152,-4.7526794339789715,16,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-4.630920003672115,16,phase2-selected,0.29508196721311475
A,1.0,0.1518987341772152,-2.674196759208304,24,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,24,phase2-selected,0.6721311475409836
I_zero,0.9344262295081968,0.17,-2.1977772947217598,24,phase2-selected,0.2786885245901639
I_real,1.0,0.1518987341772152,-4.945412018260018,24,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-5.095576067439845,24,phase2-selected,0.29508196721311475
A,1.0,0.1518987341772152,-2.674196759208304,32,phase2-selected,0.29508196721311475
T,0.6065573770491803,0.6238665727037821,0.8212915175273771,32,phase2-selected,0.6721311475409836
I_zero,0.9344262295081968,0.17,-2.1977772947217598,32,phase2-selected,0.2786885245901639
I_real,1.0,0.1518987341772152,-5.246120874999,32,phase2-selected,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-5.626505179483383,32,phase2-selected,0.29508196721311475
