arm_alias,competitor_prefix_attention_mass,example_id,gold_label,gold_prefix_attention_mass,layer_index,mean_prefix_attention_mass,predicted_label,prefix_l2,prefix_tokens,step,suite
I_real,0.00036728204577229917,226458,SUPPORTS,0.00018771276518236846,0,0.00030863098315118503,SUPPORTS,18.604045867919922,8,0,phase2-selected
I_real,0.0053685735911130905,226458,SUPPORTS,0.0046523138880729675,7,0.004651160755505164,SUPPORTS,18.604045867919922,8,0,phase2-selected
I_real,0.025029858574271202,226458,SUPPORTS,0.02493426948785782,14,0.022861458982030552,SUPPORTS,18.604045867919922,8,0,phase2-selected
I_real,0.0105337118729949,226458,SUPPORTS,0.012788983061909676,21,0.01166989995787541,SUPPORTS,18.604045867919922,8,0,phase2-selected
I_real,0.03161891549825668,226458,SUPPORTS,0.024577677249908447,27,0.03487406671047211,SUPPORTS,18.604045867919922,8,0,phase2-selected
I_real,0.00040446058847010136,78516,SUPPORTS,0.00020972246420569718,0,0.000327360777494808,SUPPORTS,17.23105812072754,8,0,phase2-selected
I_real,0.004888742696493864,78516,SUPPORTS,0.003948801197111607,7,0.0042527893868585425,SUPPORTS,17.23105812072754,8,0,phase2-selected
I_real,0.02952445112168789,78516,SUPPORTS,0.028464188799262047,14,0.02716219052672386,SUPPORTS,17.23105812072754,8,0,phase2-selected
I_real,0.008852243423461914,78516,SUPPORTS,0.01054757833480835,21,0.009613306572039923,SUPPORTS,17.23105812072754,8,0,phase2-selected
I_real,0.03794638440012932,78516,SUPPORTS,0.03414386510848999,27,0.04248693957924843,SUPPORTS,17.23105812072754,8,0,phase2-selected
I_real,0.0005967211327515543,28788,SUPPORTS,0.00039961497532203794,0,0.0005020593525841832,SUPPORTS,17.90578842163086,8,0,phase2-selected
I_real,0.005025383550673723,28788,SUPPORTS,0.004165151156485081,7,0.004318321278939645,SUPPORTS,17.90578842163086,8,0,phase2-selected
I_real,0.021547313779592514,28788,SUPPORTS,0.021303590387105942,14,0.02108641527593136,SUPPORTS,17.90578842163086,8,0,phase2-selected
I_real,0.0068581802770495415,28788,SUPPORTS,0.00887798797339201,21,0.007572563830763102,SUPPORTS,17.90578842163086,8,0,phase2-selected
I_real,0.03532584756612778,28788,SUPPORTS,0.02988240122795105,27,0.037969209253787994,SUPPORTS,17.90578842163086,8,0,phase2-selected
I_real,0.0005884392885491252,117767,SUPPORTS,0.0003709259326569736,0,0.000501663947943598,SUPPORTS,16.00590705871582,8,0,phase2-selected
I_real,0.003973489627242088,117767,SUPPORTS,0.0033160324674099684,7,0.003414188123618563,SUPPORTS,16.00590705871582,8,0,phase2-selected
I_real,0.015934988856315613,117767,SUPPORTS,0.015677589923143387,14,0.015742593444883823,SUPPORTS,16.00590705871582,8,0,phase2-selected
I_real,0.008767327293753624,117767,SUPPORTS,0.01085466705262661,21,0.010318975274761518,SUPPORTS,16.00590705871582,8,0,phase2-selected
I_real,0.02413257025182247,117767,SUPPORTS,0.0180717334151268,27,0.02544906549155712,SUPPORTS,16.00590705871582,8,0,phase2-selected
I_real,0.00028983893571421504,54789,REFUTES,0.0005118032568134367,0,0.00041195140026199323,SUPPORTS,17.072324752807617,8,0,phase2-selected
I_real,0.0035889199934899807,54789,REFUTES,0.004541182424873114,7,0.0038609753052393594,SUPPORTS,17.072324752807617,8,0,phase2-selected
I_real,0.01820683479309082,54789,REFUTES,0.018204405903816223,14,0.01771927811205387,SUPPORTS,17.072324752807617,8,0,phase2-selected
I_real,0.004823300056159496,54789,REFUTES,0.0033558234572410583,21,0.004033779725432396,SUPPORTS,17.072324752807617,8,0,phase2-selected
I_real,0.03197669982910156,54789,REFUTES,0.04320971295237541,27,0.042439514150222145,SUPPORTS,17.072324752807617,8,0,phase2-selected
I_real,0.000260996341239661,56960,REFUTES,0.00048370822332799435,0,0.00039560795994475484,SUPPORTS,17.149112701416016,8,0,phase2-selected
I_real,0.004254794679582119,56960,REFUTES,0.005134869366884232,7,0.004420016271372636,SUPPORTS,17.149112701416016,8,0,phase2-selected
I_real,0.019358551129698753,56960,REFUTES,0.01992850936949253,14,0.018720077971617382,SUPPORTS,17.149112701416016,8,0,phase2-selected
I_real,0.0035894501488655806,56960,REFUTES,0.002483036369085312,21,0.0030085057951509953,SUPPORTS,17.149112701416016,8,0,phase2-selected
I_real,0.030216556042432785,56960,REFUTES,0.04401954263448715,27,0.041555386036634445,SUPPORTS,17.149112701416016,8,0,phase2-selected
I_real,0.0003780051483772695,155125,REFUTES,0.0006924746558070183,0,0.0005451033551556369,SUPPORTS,17.095094680786133,8,0,phase2-selected
I_real,0.005808870308101177,155125,REFUTES,0.006956080906093121,7,0.005813100996116797,SUPPORTS,17.095094680786133,8,0,phase2-selected
I_real,0.023168813437223434,155125,REFUTES,0.024182062596082687,14,0.02172645553946495,SUPPORTS,17.095094680786133,8,0,phase2-selected
I_real,0.003284227102994919,155125,REFUTES,0.0024391054175794125,21,0.0026711981433133283,SUPPORTS,17.095094680786133,8,0,phase2-selected
I_real,0.04905925318598747,155125,REFUTES,0.059667110443115234,27,0.06093653912345568,SUPPORTS,17.095094680786133,8,0,phase2-selected
I_real,0.0003816002863459289,84675,REFUTES,0.000596807396505028,0,0.0005139730637893081,SUPPORTS,16.67963409423828,8,0,phase2-selected
I_real,0.003729969961568713,84675,REFUTES,0.004916238132864237,7,0.004071094716588656,SUPPORTS,16.67963409423828,8,0,phase2-selected
I_real,0.025008246302604675,84675,REFUTES,0.026734372600913048,14,0.023685878763596218,SUPPORTS,16.67963409423828,8,0,phase2-selected
I_real,0.005452106706798077,84675,REFUTES,0.0038473010063171387,21,0.00445793957139055,SUPPORTS,16.67963409423828,8,0,phase2-selected
I_real,0.050068438053131104,84675,REFUTES,0.06749026477336884,27,0.06611442069212596,SUPPORTS,16.67963409423828,8,0,phase2-selected
I_real,0.00047012578579597175,64471,NOT_ENOUGH_INFO,0.0009786742739379406,0,0.0008439832114769766,SUPPORTS,17.976369857788086,8,0,phase2-selected
I_real,0.005841655656695366,64471,NOT_ENOUGH_INFO,0.005377649795264006,7,0.006082315308352311,SUPPORTS,17.976369857788086,8,0,phase2-selected
I_real,0.031195376068353653,64471,NOT_ENOUGH_INFO,0.029078446328639984,14,0.03087582439184189,SUPPORTS,17.976369857788086,8,0,phase2-selected
I_real,0.008858452551066875,64471,NOT_ENOUGH_INFO,0.007019270211458206,21,0.007688724125425021,SUPPORTS,17.976369857788086,8,0,phase2-selected
I_real,0.03633406013250351,64471,NOT_ENOUGH_INFO,0.05981093645095825,27,0.04860639696319898,SUPPORTS,17.976369857788086,8,0,phase2-selected
I_real,0.000577553641051054,23835,NOT_ENOUGH_INFO,0.0010779662989079952,0,0.0009612850844860077,SUPPORTS,18.170129776000977,8,0,phase2-selected
I_real,0.0057411822490394115,23835,NOT_ENOUGH_INFO,0.0052378131076693535,7,0.005877147583911817,SUPPORTS,18.170129776000977,8,0,phase2-selected
I_real,0.026856951415538788,23835,NOT_ENOUGH_INFO,0.022792328149080276,14,0.025596003358562786,SUPPORTS,18.170129776000977,8,0,phase2-selected
I_real,0.009086549282073975,23835,NOT_ENOUGH_INFO,0.006237880792468786,21,0.007467325000713269,SUPPORTS,18.170129776000977,8,0,phase2-selected
I_real,0.038930002599954605,23835,NOT_ENOUGH_INFO,0.05586906522512436,27,0.04838107277949651,SUPPORTS,18.170129776000977,8,0,phase2-selected
I_real,0.0006697328644804657,132244,NOT_ENOUGH_INFO,0.0012749644229188561,0,0.001111523461683343,SUPPORTS,17.461406707763672,8,0,phase2-selected
