bucket,example_count,mean_margin_gap_real_vs_shuffle,mean_margin_gap_real_vs_zero,step,suite
overall,61,0.05748197680614034,4.369925170648293,0,phase2-selected
A_wrong,43,0.09359877608543218,14.596514446790827,0,phase2-selected
SUPPORTS,18,-0.028797043694390193,-20.06026032235887,0,phase2-selected
REFUTES,20,0.11445233821868897,17.746947503089906,0,phase2-selected
NOT_ENOUGH_INFO,23,0.07546524379564368,11.857007441313371,0,phase2-selected
overall,61,-0.16896328378896244,6.075059945466088,8,phase2-selected
A_wrong,43,-0.28280685114306076,11.516393960908403,8,phase2-selected
SUPPORTS,18,0.1029963493347168,-6.9236824247572155,8,phase2-selected
REFUTES,20,0.048999667167663574,7.065640330314636,8,phase2-selected
NOT_ENOUGH_INFO,23,-0.5713342583697775,15.386614509250807,8,phase2-selected
overall,61,-0.07333058216532723,4.373261346191656,16,phase2-selected
A_wrong,43,-0.24545474385106286,5.93657672128012,16,phase2-selected
SUPPORTS,18,0.33785491519504124,0.6386746168136597,16,phase2-selected
REFUTES,20,0.10107042789459228,0.045182538032531736,16,phase2-selected
NOT_ENOUGH_INFO,23,-0.5467809801516326,11.059528184973676,16,phase2-selected
overall,61,0.407512191866265,3.754154475008855,24,phase2-selected
A_wrong,43,0.9350185616071834,3.0220059960387475,24,phase2-selected
SUPPORTS,18,-0.8526419136259291,5.503175841437446,24,phase2-selected
REFUTES,20,0.961410117149353,-4.99611679315567,24,phase2-selected
NOT_ENOUGH_INFO,23,0.9120693828748621,9.994286682294762,24,phase2-selected
overall,61,0.6566214639632428,3.430382994354748,32,phase2-selected
A_wrong,43,1.371175627375758,1.6314692275468694,32,phase2-selected
SUPPORTS,18,-1.0503690375222101,7.727788103951348,32,phase2-selected
REFUTES,20,1.0578948974609375,-7.375849914550781,32,phase2-selected
NOT_ENOUGH_INFO,23,1.6435936533886453,9.46392065545787,32,phase2-selected
overall,61,0.8546281271293515,3.272872354163498,48,phase2-selected
A_wrong,43,1.7527301644170008,0.8123433811720028,48,phase2-selected
SUPPORTS,18,-1.2908378508355882,9.15080267853207,48,phase2-selected
REFUTES,20,1.3251588821411133,-8.719320917129517,48,phase2-selected
NOT_ENOUGH_INFO,23,2.1245312794395117,9.100747118825497,48,phase2-selected
overall,61,-0.007288104198018059,5.716209036404969,64,phase2-selected
A_wrong,43,0.09084938847741415,9.789616717848666,64,phase2-selected
SUPPORTS,18,-0.2417276700337728,-4.01470931371053,64,phase2-selected
REFUTES,20,0.08602886199951172,3.786525297164917,64,phase2-selected
NOT_ENOUGH_INFO,23,0.09504115063211192,15.009696214095406,64,phase2-selected
