example_count,flip_count_delta,left_alias,left_correct_to_right_wrong,left_wrong_to_right_correct,mean_margin_gain,right_alias,step,suite
61,3,A,16,19,-0.022852522427918482,I_real,0,phase2-selected
61,0,I_shuffle,1,1,0.01877157805395908,I_real,0,phase2-selected
61,5,I_zero,4,9,0.42971748602194865,I_real,0,phase2-selected
61,0,A,0,0,0.6591313315219567,I_real,8,phase2-selected
61,1,I_shuffle,0,1,-0.09491326378994301,I_real,8,phase2-selected
61,2,I_zero,12,14,1.1117013399718239,I_real,8,phase2-selected
61,0,A,0,0,-0.7586455266983783,I_real,16,phase2-selected
61,0,I_shuffle,0,0,0.35919950829177605,I_real,16,phase2-selected
61,2,I_zero,12,14,-0.30607551824851115,I_real,16,phase2-selected
61,0,A,0,0,-1.912795184088535,I_real,24,phase2-selected
61,0,I_shuffle,0,0,0.5411522896563421,I_real,24,phase2-selected
61,2,I_zero,12,14,-1.460225175638668,I_real,24,phase2-selected
61,0,A,0,0,-3.2057372781096913,I_real,32,phase2-selected
61,0,I_shuffle,0,0,-0.14072042215065877,I_real,32,phase2-selected
61,2,I_zero,12,14,-2.753167269659824,I_real,32,phase2-selected
61,0,A,0,0,-4.332615035479186,I_real,48,phase2-selected
61,0,I_shuffle,0,0,-0.9089879090668725,I_real,48,phase2-selected
61,2,I_zero,12,14,-3.8800450270293187,I_real,48,phase2-selected
61,0,A,0,0,-0.7251079434254131,I_real,64,phase2-selected
61,0,I_shuffle,0,0,0.37919479119973104,I_real,64,phase2-selected
61,2,I_zero,12,14,-0.2725379349755459,I_real,64,phase2-selected
