arm_alias,example_id,memory_long_slots,query_index,reader_argmax_mass,reader_argmax_slot,reader_attention_entropy,reader_slot_coverage_fraction,step,suite
I_real,226458,8,0,0.12502950429916382,6,2.079441547393799,0.5,0,phase2-selected
I_real,226458,8,1,0.12502795457839966,5,2.079441547393799,0.625,0,phase2-selected
I_real,226458,8,2,0.12504851818084717,5,2.079441547393799,0.5,0,phase2-selected
I_real,226458,8,3,0.12502264976501465,5,2.079441547393799,0.625,0,phase2-selected
I_real,78516,8,0,0.12502950429916382,6,2.079441547393799,0.5,0,phase2-selected
I_real,78516,8,1,0.12502795457839966,5,2.079441547393799,0.625,0,phase2-selected
I_real,78516,8,2,0.12504851818084717,5,2.079441547393799,0.5,0,phase2-selected
I_real,78516,8,3,0.12502264976501465,5,2.079441547393799,0.625,0,phase2-selected
I_real,28788,8,0,0.12502950429916382,6,2.079441547393799,0.5,0,phase2-selected
I_real,28788,8,1,0.12502795457839966,5,2.079441547393799,0.625,0,phase2-selected
I_real,28788,8,2,0.12504851818084717,5,2.079441547393799,0.5,0,phase2-selected
I_real,28788,8,3,0.12502264976501465,5,2.079441547393799,0.625,0,phase2-selected
I_real,117767,8,0,0.12502950429916382,6,2.079441547393799,0.5,0,phase2-selected
I_real,117767,8,1,0.12502795457839966,5,2.079441547393799,0.625,0,phase2-selected
I_real,117767,8,2,0.12504851818084717,5,2.079441547393799,0.5,0,phase2-selected
I_real,117767,8,3,0.12502264976501465,5,2.079441547393799,0.625,0,phase2-selected
I_real,54789,8,0,0.12502950429916382,6,2.079441547393799,0.5,0,phase2-selected
I_real,54789,8,1,0.12502795457839966,5,2.079441547393799,0.625,0,phase2-selected
I_real,54789,8,2,0.12504851818084717,5,2.079441547393799,0.5,0,phase2-selected
I_real,54789,8,3,0.12502264976501465,5,2.079441547393799,0.625,0,phase2-selected
I_real,56960,8,0,0.12502950429916382,6,2.079441547393799,0.5,0,phase2-selected
I_real,56960,8,1,0.12502795457839966,5,2.079441547393799,0.625,0,phase2-selected
I_real,56960,8,2,0.12504851818084717,5,2.079441547393799,0.5,0,phase2-selected
I_real,56960,8,3,0.12502264976501465,5,2.079441547393799,0.625,0,phase2-selected
I_real,155125,8,0,0.12502950429916382,6,2.079441547393799,0.5,0,phase2-selected
