example_count,flip_count_delta,left_alias,left_correct_to_right_wrong,left_wrong_to_right_correct,mean_margin_gain,right_alias,step,suite
61,0,A,0,0,0.10849916739541976,I_real,0,phase2-selected
61,0,I_shuffle,0,0,-0.7956243890230773,I_real,0,phase2-selected
61,0,I_zero,0,0,0.6956162374527728,I_real,0,phase2-selected
61,0,A,0,0,0.11508538293056801,I_real,2,phase2-selected
61,0,I_shuffle,0,0,1.3361490437241852,I_real,2,phase2-selected
61,0,I_zero,0,0,0.702202452987921,I_real,2,phase2-selected
61,0,A,0,0,-0.990670313600634,I_real,4,phase2-selected
61,0,I_shuffle,0,0,0.16987805288346086,I_real,4,phase2-selected
61,0,I_zero,0,0,-0.4035532435432809,I_real,4,phase2-selected
61,0,A,0,0,-1.049392731463323,I_real,8,phase2-selected
61,0,I_shuffle,0,0,-0.07980836805750112,I_real,8,phase2-selected
61,0,I_zero,0,0,-0.4622756614059698,I_real,8,phase2-selected
61,0,A,0,0,-1.2483214472160964,I_real,12,phase2-selected
61,0,I_shuffle,0,0,-0.34467219524696224,I_real,12,phase2-selected
61,0,I_zero,0,0,-0.6612043771587435,I_real,12,phase2-selected
61,0,A,0,0,-1.2449024231707464,I_real,16,phase2-selected
61,0,I_shuffle,0,0,-0.12960951445532626,I_real,16,phase2-selected
61,0,I_zero,0,0,-0.6577853531133934,I_real,16,phase2-selected
61,0,A,0,0,-1.4765778135080807,I_real,24,phase2-selected
61,0,I_shuffle,0,0,0.8334985248378066,I_real,24,phase2-selected
61,0,I_zero,0,0,-0.8894607434507276,I_real,24,phase2-selected
61,0,A,0,0,-1.5921162620919649,I_real,32,phase2-selected
61,0,I_shuffle,0,0,1.1175319327682744,I_real,32,phase2-selected
61,0,I_zero,0,0,-1.004999192034612,I_real,32,phase2-selected
