alignment_aux_active,alignment_aux_loss,alignment_aux_mode,arm_alias,fuser_diversity_without_semantic_gain_flag,fuser_grad_norm,fuser_input_effective_rank,fuser_input_pairwise_cosine_mean,fuser_linear_output_singular_value_top1,fuser_linear_output_singular_value_top2,fuser_linear_output_singular_value_top3,fuser_output_effective_rank,fuser_output_pairwise_cosine_mean,fuser_rank_gain_over_readout,fuser_short_query_pairwise_cosine_mean,layer_index,loss,memory_long_centered_effective_rank,memory_long_centered_top1_top2_ratio,memory_long_common_mode_energy_ratio,memory_long_common_mode_vector_l2,memory_long_diversity_loss,memory_long_diversity_weight,memory_long_effective_rank,memory_long_l2,memory_long_singular_value_top1,memory_long_singular_value_top2,memory_long_singular_value_top3,memory_long_slot_energy_cv,memory_long_slot_energy_histogram_max,memory_long_slot_energy_histogram_min,memory_long_slot_norm_histogram_max,memory_long_slot_norm_histogram_min,memory_long_slot_norm_max,memory_long_slot_norm_mean,memory_long_slot_norm_std,memory_long_slot_variance_cv,memory_long_slots,memory_long_top1_top2_ratio,memory_short_diversity_loss,memory_short_diversity_weight,memory_short_effective_rank,memory_short_l2,memory_short_pairwise_cosine_mean,memory_short_slot_norm_max,memory_short_slot_norm_mean,memory_short_slot_norm_std,memory_short_slots,pilot_fuser_short_slots,pilot_memory_path_variant,pilot_projector_token_source,pilot_reader_context_mode,pilot_reader_num_queries,pilot_support_encoder_mode,pilot_trainable_variant,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,reader_argmax_mass_mean,reader_argmax_mass_std,reader_attention_diversity_loss,reader_attention_diversity_weight,reader_attention_entropy_max,reader_attention_entropy_mean,reader_attention_entropy_min,reader_attention_pairwise_cosine_mean,reader_base_query_norm_mean,reader_base_query_pairwise_cosine_mean,reader_conditioned_query_norm_mean,reader_conditioned_query_pairwise_cosine_mean,reader_context_overwrite_ratio,reader_context_shift_norm_mean,reader_grad_norm,reader_num_queries,reader_qk_logit_mean,reader_qk_logit_pairwise_cosine_mean,reader_qk_logit_range,reader_qk_logit_std,reader_query_to_slot_top1_agreement_rate,reader_query_to_slot_top2_coverage_fraction,reader_readout_centered_effective_rank,reader_readout_effective_rank,reader_readout_pairwise_cosine_mean,reader_slot_count,reader_slot_coverage_fraction,reader_value_projected_effective_rank,reader_value_projected_pairwise_cosine_mean,row_type,step,suite,support_encoder_grad_norm,support_item_count,support_item_hidden_l2,support_item_hidden_norm_max,support_item_hidden_norm_mean,support_item_hidden_norm_std,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_basis_orthogonality_loss,writer_slot_basis_orthogonality_weight,writer_slot_basis_pairwise_cosine_mean,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std,writer_to_projector_grad_ratio
,,,I_real,1.0,,1.2279785871505737,0.9992879629135132,35.950096130371094,31.068254470825195,28.832204818725586,3.9775583744049072,-0.026696443557739258,2.7495797872543335,0.0,,,7.000046253204346,1.0,0.9986003041267395,41.60858917236328,,,,117.76930236816406,117.68690490722656,1.6652380228042603,1.6652380228042603,0.001735548440445018,1738.071044921875,1728.10400390625,41.690181732177734,41.57046890258789,41.690181732177734,41.63772201538086,0.036136578768491745,0.0017377639229968827,8.0,70.67272263519533,,,,61.87889862060547,-0.026696443557739258,32.88712692260742,30.86905288696289,2.085944175720215,4.0,4.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,56.679847717285156,,15.306164741516113,12.489103317260742,2.156977415084839,4.0,,,0.500076174736023,5.248483284958638e-05,,,0.6931482553482056,0.6931482553482056,0.6931481957435608,0.0,0.7699422836303711,-0.0010831884574145079,0.7699422836303711,-0.0010831884574145079,0.0,0.0,,4.0,-0.0017108682077378035,0.0,0.009616831317543983,0.0037169659044593573,0.25,1.0,2.999093532562256,1.2279785871505737,0.9992879629135132,8.0,1.0,1.5473493337631226,0.9987481832504272,snapshot_aggregate,0,phase2-selected,,6.0,96.11910247802734,39.24253845214844,39.24046325683594,0.0016187222208827734,,,117.76930236816406,,,,41.690181732177734,41.63772201538086,0.036136578768491745,
,,,I_real,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11048698425293,14.444194793701172,12.370996475219727,2.143876314163208,,,,,,4.0,2204.73193359375,13.02326488494873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.512252807617188,14.78795051574707,12.585010528564453,2.081684112548828,,,,,,4.0,102.60615539550781,25.652559280395508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.118053436279297,14.447068214416504,12.40197467803955,1.9788408279418945,,,,,,4.0,60.81663131713867,45.04640197753906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.534212112426758,15.306164741516113,12.543069839477539,2.3873345851898193,,,,,,4.0,41.203025817871094,51.785728454589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.46219253540039,14.82972240447998,12.544465065002441,2.1636197566986084,,,,,,4.0,51.62538528442383,153.8748016357422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,1.0,,1.2317070960998535,0.999260663986206,35.94707489013672,31.06842041015625,28.829130172729492,3.977566719055176,-0.026749318465590477,2.7458596229553223,0.0,,,7.0000457763671875,1.000000071586932,0.9986023306846619,41.636966705322266,,,,117.84952545166016,117.76715850830078,1.665238380432129,1.6652381420135498,0.001782077310843449,1741.570556640625,1732.410400390625,41.73213195800781,41.622230529785156,41.73213195800781,41.66607666015625,0.037115998566150665,0.0017823677882904002,8.0,70.7209009185461,,,,61.87592697143555,-0.026749318465590477,32.88383102416992,30.867586135864258,2.085613250732422,4.0,4.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,56.69639587402344,,15.309637069702148,12.492756843566895,2.157555103302002,4.0,,,0.5000730752944946,5.950146442046389e-05,,,0.6931482553482056,0.6931482553482056,0.6931481957435608,0.0,0.7699422836303711,-0.0010831884574145079,0.7699422836303711,-0.0010831884574145079,0.0,0.0,,4.0,-0.0016208013985306025,0.0,0.009375497698783875,0.003692976199090481,0.25,1.0,2.9992220401763916,1.2317070960998535,0.999260663986206,8.0,1.0,1.5500375032424927,0.9987349510192871,snapshot_aggregate,0,phase2-selected,,6.0,96.11900329589844,39.24199676513672,39.24042892456055,0.0016356386477127671,,,117.84952545166016,,,,41.73213195800781,41.66607666015625,0.037115998566150665,
,,,I_shuffle,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.117290496826172,14.447708129882812,12.374658584594727,2.1441922187805176,,,,,,4.0,2204.469482421875,13.018537521362305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.518949508666992,14.791680335998535,12.588603973388672,2.0822110176086426,,,,,,4.0,102.57476043701172,25.64960289001465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.124711990356445,14.450329780578613,12.40552806854248,1.979309320449829,,,,,,4.0,60.8302001953125,45.0433349609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
