example_count,flip_count_delta,left_alias,left_correct_to_right_wrong,left_wrong_to_right_correct,mean_margin_gain,right_alias,step,suite
61,0,A,0,0,-4.264378672740499,I_real,0,phase2-selected
61,0,I_shuffle,0,0,-0.05996004479830382,I_real,0,phase2-selected
61,0,I_zero,0,0,-3.7897602456514954,I_real,0,phase2-selected
61,0,A,0,0,-4.195919998356553,I_real,2,phase2-selected
61,0,I_shuffle,0,0,0.10146406830334273,I_real,2,phase2-selected
61,0,I_zero,0,0,-3.72130157126755,I_real,2,phase2-selected
61,0,A,0,0,-4.205083878313909,I_real,4,phase2-selected
61,0,I_shuffle,0,0,0.09669980064767306,I_real,4,phase2-selected
61,0,I_zero,0,0,-3.7304654512249056,I_real,4,phase2-selected
61,0,A,0,0,-4.4138292406426105,I_real,8,phase2-selected
61,0,I_shuffle,0,0,-0.1414045114986232,I_real,8,phase2-selected
61,0,I_zero,0,0,-3.939210813553607,I_real,8,phase2-selected
61,0,A,0,0,-4.349127863274246,I_real,12,phase2-selected
61,0,I_shuffle,0,0,-0.07349086198650423,I_real,12,phase2-selected
61,0,I_zero,0,0,-3.874509436185243,I_real,12,phase2-selected
61,0,A,0,0,-4.360043939996938,I_real,16,phase2-selected
61,0,I_shuffle,0,0,0.02406651074769067,I_real,16,phase2-selected
61,0,I_zero,0,0,-3.885425512907935,I_real,16,phase2-selected
