arm_alias,competitor_prefix_attention_mass,example_id,gold_label,gold_prefix_attention_mass,layer_index,mean_prefix_attention_mass,predicted_label,prefix_l2,prefix_tokens,step,suite
I_real,0.0022095059975981712,226458,SUPPORTS,0.0016626304714009166,0,0.0016401335208987196,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.005449423100799322,226458,SUPPORTS,0.004076510667800903,7,0.004168849516039093,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.06570486724376678,226458,SUPPORTS,0.06620648503303528,14,0.06355199093619983,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.052911918610334396,226458,SUPPORTS,0.058820873498916626,21,0.05155615136027336,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.1358756721019745,226458,SUPPORTS,0.10465099662542343,27,0.13821732749541601,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.0014904632698744535,78516,SUPPORTS,0.0017599731218069792,0,0.0018575182960679133,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.003558119758963585,78516,SUPPORTS,0.004557124339044094,7,0.004567780842383702,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.06836389005184174,78516,SUPPORTS,0.08019247651100159,14,0.07579598327477773,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.06092904135584831,78516,SUPPORTS,0.07050664722919464,21,0.06705457841356595,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.1764485239982605,78516,SUPPORTS,0.12025918811559677,27,0.1494621659318606,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.0016260029515251517,28788,SUPPORTS,0.002827982185408473,0,0.002268024991887311,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.0025539398193359375,28788,SUPPORTS,0.0027947730850428343,7,0.0030522074860831103,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.06424133479595184,28788,SUPPORTS,0.073780857026577,14,0.07088541239500046,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.049221888184547424,28788,SUPPORTS,0.06621360778808594,21,0.05945330113172531,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.17451167106628418,28788,SUPPORTS,0.1142362579703331,27,0.14623151471217474,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.0015473428647965193,117767,SUPPORTS,0.00204646959900856,0,0.0020471472137918076,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.0022326773032546043,117767,SUPPORTS,0.002579474588856101,7,0.00280620662185053,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.049923188984394073,117767,SUPPORTS,0.06070837378501892,14,0.0572064146399498,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.03497438132762909,117767,SUPPORTS,0.050729598850011826,21,0.04361797124147415,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.18708059191703796,117767,SUPPORTS,0.11285585165023804,27,0.1502733031908671,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.003304092912003398,54789,REFUTES,0.0028744316659867764,0,0.0025548892250905433,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.0033884241711348295,54789,REFUTES,0.0044695790857076645,7,0.0035556808579713106,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.07249336689710617,54789,REFUTES,0.0733000785112381,14,0.06972114245096843,SUPPORTS,56.679054260253906,4,0,phase2-selected
I_real,0.0597950741648674,54789,REFUTES,0.05349808931350708,21,0.052887361496686935,SUPPORTS,56.679054260253906,4,0,phase2-selected
