example_count,flip_count_delta,left_alias,left_correct_to_right_wrong,left_wrong_to_right_correct,mean_margin_gain,right_alias,step,suite
61,0,A,0,0,-4.385993394695345,I_real,0,phase2-selected
61,0,I_shuffle,0,0,-0.06641208148393475,I_real,0,phase2-selected
61,0,I_zero,0,0,-3.911374967606341,I_real,0,phase2-selected
61,0,A,0,0,-4.186113513883997,I_real,2,phase2-selected
61,0,I_shuffle,0,0,0.07707799067262744,I_real,2,phase2-selected
61,0,I_zero,0,0,-3.711495086794994,I_real,2,phase2-selected
61,0,A,0,0,-4.488107274790279,I_real,4,phase2-selected
61,0,I_shuffle,0,0,-0.18096389145147604,I_real,4,phase2-selected
61,0,I_zero,0,0,-4.013488847701276,I_real,4,phase2-selected
61,0,A,0,0,-4.280817485246502,I_real,8,phase2-selected
61,0,I_shuffle,0,0,0.07576371020958071,I_real,8,phase2-selected
61,0,I_zero,0,0,-3.8061990581574987,I_real,8,phase2-selected
61,0,A,0,0,-4.346637655477055,I_real,12,phase2-selected
61,0,I_shuffle,0,0,-0.07351657992503682,I_real,12,phase2-selected
61,0,I_zero,0,0,-3.8720192283880515,I_real,12,phase2-selected
61,0,A,0,0,-4.284526832768174,I_real,16,phase2-selected
61,0,I_shuffle,0,0,0.00017733652083600155,I_real,16,phase2-selected
61,0,I_zero,0,0,-3.809908405679171,I_real,16,phase2-selected
