alignment_aux_active,alignment_aux_loss,alignment_aux_mode,arm_alias,layer_index,loss,pilot_support_encoder_mode,pilot_trainable_variant,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,row_type,step,suite,support_encoder_grad_norm,support_item_count,support_item_hidden_l2,support_item_hidden_norm_max,support_item_hidden_norm_mean,support_item_hidden_norm_std,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std,writer_to_projector_grad_ratio
,,,I_real,,,structured_support_set,,,,,,65.00129699707031,,10.514363288879395,10.276042938232422,0.1795378029346466,8.0,,,snapshot_aggregate,0,phase2-selected,,6.0,96.09494018554688,39.23228073120117,39.2306022644043,0.001296027097851038,,,117.73040008544922,41.62397766113281,41.62397384643555,1.3486991292666062e-06,
,,,I_real,0,,,,29.272642135620117,10.349554061889648,10.349553108215332,5.840038852511498e-07,,,,,,8.0,3116.882080078125,21.728416442871094,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_real,7,,,,28.709665298461914,10.150084495544434,10.150084495544434,4.76837158203125e-07,,,,,,8.0,149.99070739746094,42.510047912597656,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_real,14,,,,28.289722442626953,10.00168228149414,10.00168228149414,5.840038852511498e-07,,,,,,8.0,97.99698638916016,78.74329376220703,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_real,21,,,,29.73933219909668,10.514363288879395,10.514362335205078,6.743495646333031e-07,,,,,,8.0,60.28038024902344,75.60037231445312,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_real,27,,,,29.31466293334961,10.36452865600586,10.364527702331543,3.3717478231665154e-07,,,,,,8.0,78.27092742919922,220.1636505126953,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,structured_support_set,,,,,,65.00128936767578,,10.514361381530762,10.276040077209473,0.17953772842884064,8.0,,,snapshot_aggregate,0,phase2-selected,,6.0,96.0954360961914,39.23244094848633,39.23080062866211,0.001495519420132041,,,117.73040008544922,41.62397766113281,41.62397766113281,2.6973982585332124e-06,
,,,I_shuffle,0,,,,29.272640228271484,10.349553108215332,10.349553108215332,8.920806635615008e-07,,,,,,8.0,3116.882080078125,21.728412628173828,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,7,,,,28.709665298461914,10.150083541870117,10.150083541870117,8.259061701210157e-07,,,,,,8.0,149.99070739746094,42.510047912597656,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,14,,,,28.289722442626953,10.001681327819824,10.001680374145508,7.539457556049456e-07,,,,,,8.0,97.99698638916016,78.74329376220703,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,21,,,,29.73933219909668,10.514361381530762,10.514360427856445,5.840038852511498e-07,,,,,,8.0,60.28038024902344,75.60037231445312,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,27,,,,29.31466293334961,10.364526748657227,10.36452579498291,4.76837158203125e-07,,,,,,8.0,78.27092742919922,220.1636505126953,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,pooled_block,,,,,,1.033820390701294,,0.18989966809749603,0.16223151981830597,0.020014354959130287,8.0,,,snapshot_aggregate,0,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,0,,,,0.36570510268211365,0.12929028272628784,0.12929028272628784,0.0,,,,,,8.0,3113.552001953125,29.15438461303711,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,7,,,,0.47786945104599,0.16894391179084778,0.16894389688968658,1.4901161193847656e-08,,,,,,8.0,156.9075469970703,73.5356674194336,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,14,,,,0.43622106313705444,0.15422731637954712,0.15422731637954712,0.0,,,,,,8.0,163.94216918945312,125.2828140258789,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,21,,,,0.47741416096687317,0.1687963455915451,0.1687963306903839,1.4901161193847656e-08,,,,,,8.0,97.11265563964844,113.81671905517578,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,27,,,,0.5370827913284302,0.18989966809749603,0.18989966809749603,0.0,,,,,,8.0,125.32305908203125,221.6431884765625,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,structured_support_set,,,,,,64.9892807006836,,10.506624221801758,10.274165153503418,0.17777438461780548,8.0,,,snapshot_aggregate,2,phase2-selected,,6.0,96.09554290771484,39.23253631591797,39.2308464050293,0.001306836842559278,,,117.73265075683594,41.62478256225586,41.62478256225586,0.0,
,,,I_real,0,,,,29.278818130493164,10.351970672607422,10.351970672607422,6.743495646333031e-07,,,,,,8.0,3115.552001953125,21.722463607788086,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,7,,,,28.65433120727539,10.130995750427246,10.130995750427246,7.539457556049456e-07,,,,,,8.0,150.0615692138672,42.55270767211914,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,14,,,,28.320573806762695,10.012476921081543,10.01247501373291,1.118282284551242e-06,,,,,,8.0,97.29013061523438,78.39724731445312,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,21,,,,29.719099044799805,10.506624221801758,10.506623268127441,6.743495646333031e-07,,,,,,8.0,60.08359146118164,75.7164306640625,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,27,,,,29.326385498046875,10.368766784667969,10.368766784667969,3.3717478231665154e-07,,,,,,8.0,78.36576080322266,220.2268829345703,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,structured_support_set,,,,,,65.08447265625,,10.513988494873047,10.289189338684082,0.17994682490825653,8.0,,,snapshot_aggregate,2,phase2-selected,,6.0,96.09630584716797,39.23278045654297,39.23115539550781,0.0015057306736707687,,,117.72933197021484,41.62361145019531,41.62360763549805,2.6973982585332124e-06,
,,,I_shuffle,0,,,,29.364145278930664,10.381158828735352,10.381157875061035,5.840038852511498e-07,,,,,,8.0,3115.54296875,21.776758193969727,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,7,,,,28.707090377807617,10.149147987365723,10.149147033691406,9.5367431640625e-07,,,,,,8.0,150.267822265625,42.586692810058594,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,14,,,,28.327571868896484,10.016864776611328,10.016864776611328,8.259061701210157e-07,,,,,,8.0,97.1876220703125,78.2188949584961,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,21,,,,29.73951530456543,10.513988494873047,10.513988494873047,0.0,,,,,,8.0,60.02206039428711,75.68644714355469,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,27,,,,29.373498916625977,10.384784698486328,10.384784698486328,6.743495646333031e-07,,,,,,8.0,78.33479309082031,219.9583282470703,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,pooled_block,,,,,,1.033820390701294,,0.18989966809749603,0.16223151981830597,0.020014354959130287,8.0,,,snapshot_aggregate,2,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,0,,,,0.36570510268211365,0.12929028272628784,0.12929028272628784,0.0,,,,,,8.0,3113.552001953125,29.15438461303711,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,7,,,,0.47786945104599,0.16894391179084778,0.16894389688968658,1.4901161193847656e-08,,,,,,8.0,156.9075469970703,73.5356674194336,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
