arm_alias,competitor_prefix_attention_mass,example_id,gold_label,gold_prefix_attention_mass,layer_index,mean_prefix_attention_mass,predicted_label,prefix_l2,prefix_tokens,step,suite
I_real,0.0010971385054290295,226458,SUPPORTS,0.0016652969643473625,0,0.00151724717579782,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.0022407411597669125,226458,SUPPORTS,0.003053646069020033,7,0.003164418817808231,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.06220018118619919,226458,SUPPORTS,0.06042695790529251,14,0.061294883489608765,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.06007884070277214,226458,SUPPORTS,0.09559010714292526,21,0.07773024961352348,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.15179240703582764,226458,SUPPORTS,0.11099549382925034,27,0.1274766946832339,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.0015466453041881323,78516,SUPPORTS,0.001403852365911007,0,0.0013182323115567367,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.004553377162665129,78516,SUPPORTS,0.0034762041177600622,7,0.0036171035220225654,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.07210327684879303,78516,SUPPORTS,0.07350842654705048,14,0.0716612587372462,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.09276582300662994,78516,SUPPORTS,0.0979020744562149,21,0.08860399822394054,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.1401304006576538,78516,SUPPORTS,0.11746089160442352,27,0.13976561029752096,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.0014957354869693518,28788,SUPPORTS,0.002020039828494191,0,0.001837152677277724,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.0018691153964027762,28788,SUPPORTS,0.002008182695135474,7,0.002249478711746633,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.06463295221328735,28788,SUPPORTS,0.06416171789169312,14,0.06465781480073929,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.07085823267698288,28788,SUPPORTS,0.09923001378774643,21,0.08480662604173024,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.16399578750133514,28788,SUPPORTS,0.11791467666625977,27,0.13814403116703033,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.0013480186462402344,117767,SUPPORTS,0.002001952612772584,0,0.001968997453028957,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.0015185547526925802,117767,SUPPORTS,0.0017367959953844547,7,0.0019397497332344453,SUPPORTS,53.00295639038086,4,0,phase2-selected
I_real,0.05700869485735893,117767,SUPPORTS,0.06223359704017639,14,0.060603510588407516,SUPPORTS,53.00295639038086,4,0,phase2-selected
