alignment_aux_active,alignment_aux_loss,alignment_aux_mode,arm_alias,fuser_grad_norm,fuser_input_effective_rank,fuser_input_pairwise_cosine_mean,fuser_linear_output_singular_value_top1,fuser_linear_output_singular_value_top2,fuser_linear_output_singular_value_top3,fuser_output_effective_rank,fuser_output_pairwise_cosine_mean,fuser_short_query_pairwise_cosine_mean,layer_index,loss,memory_long_diversity_loss,memory_long_diversity_weight,memory_long_effective_rank,memory_long_l2,memory_long_singular_value_top1,memory_long_singular_value_top2,memory_long_singular_value_top3,memory_long_slot_energy_cv,memory_long_slot_energy_histogram_max,memory_long_slot_energy_histogram_min,memory_long_slot_norm_histogram_max,memory_long_slot_norm_histogram_min,memory_long_slot_norm_max,memory_long_slot_norm_mean,memory_long_slot_norm_std,memory_long_slot_variance_cv,memory_long_slots,memory_short_diversity_loss,memory_short_diversity_weight,memory_short_effective_rank,memory_short_l2,memory_short_pairwise_cosine_mean,memory_short_slot_norm_max,memory_short_slot_norm_mean,memory_short_slot_norm_std,memory_short_slots,pilot_fuser_short_slots,pilot_memory_path_variant,pilot_projector_token_source,pilot_reader_context_mode,pilot_reader_num_queries,pilot_support_encoder_mode,pilot_trainable_variant,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,reader_argmax_mass_mean,reader_argmax_mass_std,reader_attention_diversity_loss,reader_attention_diversity_weight,reader_attention_entropy_max,reader_attention_entropy_mean,reader_attention_entropy_min,reader_attention_pairwise_cosine_mean,reader_base_query_norm_mean,reader_base_query_pairwise_cosine_mean,reader_conditioned_query_norm_mean,reader_conditioned_query_pairwise_cosine_mean,reader_context_overwrite_ratio,reader_context_shift_norm_mean,reader_grad_norm,reader_num_queries,reader_qk_logit_mean,reader_qk_logit_pairwise_cosine_mean,reader_qk_logit_range,reader_qk_logit_std,reader_query_to_slot_top1_agreement_rate,reader_query_to_slot_top2_coverage_fraction,reader_readout_effective_rank,reader_readout_pairwise_cosine_mean,reader_slot_count,reader_slot_coverage_fraction,row_type,step,suite,support_encoder_grad_norm,support_item_count,support_item_hidden_l2,support_item_hidden_norm_max,support_item_hidden_norm_mean,support_item_hidden_norm_std,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_basis_orthogonality_loss,writer_slot_basis_orthogonality_weight,writer_slot_basis_pairwise_cosine_mean,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std,writer_to_projector_grad_ratio
,,,I_real,,1.2297418117523193,0.9992749094963074,31.526653289794922,28.388465881347656,26.232797622680664,3.9852936267852783,0.012936754152178764,0.0,,,,,,117.78069305419922,117.69834899902344,1.6652365922927856,1.6652363538742065,0.002149977136943426,1739.35498046875,1728.6162109375,41.70557403564453,41.576629638671875,41.70557403564453,41.641746520996094,0.04476636275649071,0.002148989730097515,8.0,,,,55.90995407104492,0.012936754152178764,30.464412689208984,27.89741325378418,1.793055534362793,4.0,4.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,53.00295639038086,,13.375518798828125,11.729991912841797,1.694981575012207,4.0,,,0.5000414848327637,2.609558760013897e-05,,,0.6931482553482056,0.6931482553482056,0.6931482553482056,0.0,0.7699737548828125,-0.0010731182992458344,0.7699737548828125,-0.0010731182992458344,0.0,0.0,,4.0,-0.0015860504936426878,0.0,0.009307900443673134,0.0036405681166797876,0.25,1.0,1.2297418117523193,0.9992749094963074,8.0,1.0,snapshot_aggregate,0,phase2-selected,,6.0,96.11082458496094,39.239051818847656,39.23708724975586,0.0015105197671800852,,,117.78069305419922,,,,41.70557403564453,41.641746520996094,0.04476636275649071,
,,,I_real,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.60057830810547,13.024528503417969,11.666813850402832,1.7733834981918335,,,,,,4.0,2204.45458984375,12.718412399291992,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.772327423095703,12.949104309082031,11.777316093444824,1.6062681674957275,,,,,,4.0,101.90656280517578,25.3681640625,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.65456199645996,12.871222496032715,11.708915710449219,1.6651387214660645,,,,,,4.0,60.71438980102539,45.7280158996582,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.730117797851562,13.375518798828125,11.73099136352539,1.7819862365722656,,,,,,4.0,41.34541702270508,51.71268081665039,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.759765625,13.07497501373291,11.765920639038086,1.6381994485855103,,,,,,4.0,50.62644577026367,148.11532592773438,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,1.2331401109695435,0.9992498159408569,31.53891372680664,28.407426834106445,26.250877380371094,3.9853322505950928,0.012962933629751205,0.0,,,,,,117.90628814697266,117.82402801513672,1.6652368307113647,1.6652368307113647,0.0025411432581313774,1741.1527099609375,1728.71044921875,41.72712326049805,41.577762603759766,41.72712326049805,41.68613052368164,0.05299905315041542,0.002542350153924825,8.0,,,,55.94257354736328,0.012962933629751205,30.4727840423584,27.91390609741211,1.7907899618148804,4.0,4.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,53.010833740234375,,13.380806922912598,11.731276512145996,1.6984281539916992,4.0,,,0.5000984072685242,7.588526932522655e-05,,,0.6931482553482056,0.6931482553482056,0.6931481957435608,0.0,0.7699737548828125,-0.0010731182992458344,0.7699737548828125,-0.0010731182992458344,0.0,0.0,,4.0,-0.0015951453242450953,0.0,0.009349624626338482,0.0035616764798760414,0.25,1.0,1.2331401109695435,0.9992498159408569,8.0,1.0,snapshot_aggregate,0,phase2-selected,,6.0,96.11085510253906,39.23865509033203,39.23708724975586,0.0016125013353303075,,,117.90628814697266,,,,41.72712326049805,41.68613052368164,0.05299905315041542,
,,,I_shuffle,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.60407066345215,13.022517204284668,11.668128967285156,1.7765730619430542,,,,,,4.0,2204.454833984375,12.716423988342285,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.775325775146484,12.946731567382812,11.778569221496582,1.6095582246780396,,,,,,4.0,101.91142272949219,25.369810104370117,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.657243728637695,12.868962287902832,11.710169792175293,1.6683270931243896,,,,,,4.0,60.719539642333984,45.730712890625,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
