bucket,example_count,mean_margin_gap_real_vs_shuffle,mean_margin_gap_real_vs_zero,step,suite
overall,61,0.11867520066558337,-3.807157016191326,0,phase2-selected
A_wrong,43,0.2731630192246548,-13.514936181001884,0,phase2-selected
SUPPORTS,18,-0.250379032558865,19.383648766411675,0,phase2-selected
REFUTES,20,0.16153390407562257,-21.31236915588379,0,phase2-selected
NOT_ENOUGH_INFO,23,0.37023181500642194,-6.734559681104577,0,phase2-selected
overall,61,0.06200225235985928,-3.8342730647227805,2,phase2-selected
A_wrong,43,0.06313044525856196,-13.620242462601773,2,phase2-selected
SUPPORTS,18,0.05930712487962511,19.543320496877033,2,phase2-selected
REFUTES,20,0.03910472393035889,-21.36256809234619,2,phase2-selected
NOT_ENOUGH_INFO,23,0.08402237684830376,-6.8877853932588,2,phase2-selected
overall,61,0.013214549080270236,-3.710577902246694,4,phase2-selected
A_wrong,43,-0.0026955160983773165,-13.441437976304876,4,phase2-selected
SUPPORTS,18,0.05122192700703939,19.535365608003403,4,phase2-selected
REFUTES,20,0.052178239822387694,-21.31871259212494,4,phase2-selected
NOT_ENOUGH_INFO,23,-0.05041182559469472,-6.591633962548298,4,phase2-selected
overall,61,0.10304681590346039,-3.7618071212143196,8,phase2-selected
A_wrong,43,0.13700538457826125,-13.523258564084076,8,phase2-selected
SUPPORTS,18,0.02192356851365831,19.55721577008565,8,phase2-selected
REFUTES,20,0.0352818489074707,-21.347761273384094,8,phase2-selected
NOT_ENOUGH_INFO,23,0.22546063298764435,-6.719343164692754,8,phase2-selected
overall,61,0.07707602078797388,-3.7557676737425756,12,phase2-selected
A_wrong,43,0.045069461645081986,-13.549265473387962,12,phase2-selected
SUPPORTS,18,0.1535361342959934,19.63981040318807,12,phase2-selected
REFUTES,20,0.012643647193908692,-21.368941831588746,12,phase2-selected
NOT_ENOUGH_INFO,23,0.07326582203740659,-6.749546901039455,12,phase2-selected
overall,61,0.14321896287261462,-3.6607043938558608,16,phase2-selected
A_wrong,43,0.1568812325943348,-13.451918812685234,16,phase2-selected
SUPPORTS,18,0.11058131853739421,19.72941894001431,16,phase2-selected
REFUTES,20,-0.02206120491027832,-21.37425014972687,16,phase2-selected
NOT_ENOUGH_INFO,23,0.3124833521635636,-6.5629350413446845,16,phase2-selected
