example_count,flip_count_delta,left_alias,left_correct_to_right_wrong,left_wrong_to_right_correct,mean_margin_gain,right_alias,step,suite
61,0,A,0,0,0.5493624327612705,I_real,0,phase2-selected
61,0,I_shuffle,0,0,0.07393200671086546,I_real,0,phase2-selected
61,0,I_zero,0,0,-0.3571506875460265,I_real,0,phase2-selected
61,0,A,0,0,-1.8074672261222464,I_real,4,phase2-selected
61,0,I_shuffle,0,0,-0.8273591213538999,I_real,4,phase2-selected
61,0,I_zero,0,0,-2.7139803464295436,I_real,4,phase2-selected
61,0,A,0,0,-4.713916090668225,I_real,8,phase2-selected
61,0,I_shuffle,0,0,-2.1538638834093438,I_real,8,phase2-selected
61,0,I_zero,0,0,-5.620429210975522,I_real,8,phase2-selected
61,0,A,0,0,-4.742763785065198,I_real,16,phase2-selected
61,0,I_shuffle,0,0,-0.9104434544922876,I_real,16,phase2-selected
61,0,I_zero,0,0,-5.649276905372495,I_real,16,phase2-selected
61,0,A,0,0,-7.44863202923634,I_real,32,phase2-selected
61,0,I_shuffle,0,0,-0.013733082130307057,I_real,32,phase2-selected
61,0,I_zero,0,0,-8.355145149543636,I_real,32,phase2-selected
61,0,A,0,0,-5.706866424591815,I_real,48,phase2-selected
61,0,I_shuffle,0,0,2.6530995251702483,I_real,48,phase2-selected
61,0,I_zero,0,0,-6.613379544899112,I_real,48,phase2-selected
61,2,A,18,20,-1.4848945179923636,I_real,64,phase2-selected
61,0,I_shuffle,0,0,4.759043146352299,I_real,64,phase2-selected
61,2,I_zero,18,20,-2.3914076382996607,I_real,64,phase2-selected
61,2,A,18,20,-3.680516766720131,I_real,80,phase2-selected
61,0,I_shuffle,0,0,-0.10180686731807521,I_real,80,phase2-selected
61,2,I_zero,18,20,-4.587029887027428,I_real,80,phase2-selected
61,2,A,18,20,-4.058093852684146,I_real,96,phase2-selected
61,0,I_shuffle,0,0,0.2647136156676245,I_real,96,phase2-selected
61,2,I_zero,18,20,-4.964606972991443,I_real,96,phase2-selected
