alignment_aux_active,alignment_aux_loss,alignment_aux_mode,arm_alias,fuser_grad_norm,fuser_input_effective_rank,fuser_input_pairwise_cosine_mean,fuser_linear_output_singular_value_top1,fuser_linear_output_singular_value_top2,fuser_linear_output_singular_value_top3,fuser_output_effective_rank,fuser_output_pairwise_cosine_mean,fuser_short_query_pairwise_cosine_mean,layer_index,loss,memory_long_diversity_loss,memory_long_diversity_weight,memory_long_effective_rank,memory_long_l2,memory_long_singular_value_top1,memory_long_singular_value_top2,memory_long_singular_value_top3,memory_long_slot_energy_cv,memory_long_slot_energy_histogram_max,memory_long_slot_energy_histogram_min,memory_long_slot_norm_histogram_max,memory_long_slot_norm_histogram_min,memory_long_slot_norm_max,memory_long_slot_norm_mean,memory_long_slot_norm_std,memory_long_slot_variance_cv,memory_long_slots,memory_short_diversity_loss,memory_short_diversity_weight,memory_short_effective_rank,memory_short_l2,memory_short_pairwise_cosine_mean,memory_short_slot_norm_max,memory_short_slot_norm_mean,memory_short_slot_norm_std,memory_short_slots,pilot_fuser_short_slots,pilot_memory_path_variant,pilot_projector_token_source,pilot_reader_context_mode,pilot_reader_num_queries,pilot_support_encoder_mode,pilot_trainable_variant,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,reader_argmax_mass_mean,reader_argmax_mass_std,reader_attention_diversity_loss,reader_attention_diversity_weight,reader_attention_entropy_max,reader_attention_entropy_mean,reader_attention_entropy_min,reader_attention_pairwise_cosine_mean,reader_base_query_norm_mean,reader_base_query_pairwise_cosine_mean,reader_conditioned_query_norm_mean,reader_conditioned_query_pairwise_cosine_mean,reader_context_overwrite_ratio,reader_context_shift_norm_mean,reader_grad_norm,reader_num_queries,reader_qk_logit_mean,reader_qk_logit_pairwise_cosine_mean,reader_qk_logit_range,reader_qk_logit_std,reader_query_to_slot_top1_agreement_rate,reader_query_to_slot_top2_coverage_fraction,reader_readout_effective_rank,reader_readout_pairwise_cosine_mean,reader_slot_count,reader_slot_coverage_fraction,row_type,step,suite,support_encoder_grad_norm,support_item_count,support_item_hidden_l2,support_item_hidden_norm_max,support_item_hidden_norm_mean,support_item_hidden_norm_std,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_basis_orthogonality_loss,writer_slot_basis_orthogonality_weight,writer_slot_basis_pairwise_cosine_mean,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std,writer_to_projector_grad_ratio
,,,I_real,,1.2279784679412842,0.9992879629135132,35.95010757446289,31.068269729614258,28.83221435546875,3.9775583744049072,-0.02669643983244896,0.0,,,,,,117.76931762695312,117.68695068359375,1.6652382612228394,1.6652380228042603,0.0017354696568177307,1738.0709228515625,1728.104248046875,41.690181732177734,41.570472717285156,41.690181732177734,41.63772201538086,0.03613661229610443,0.0017377385504824946,8.0,,,,61.87891387939453,-0.02669643983244896,32.88713836669922,30.869060516357422,2.085944414138794,4.0,4.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,56.67985153198242,,15.30616569519043,12.489103317260742,2.1569788455963135,4.0,,,0.500076174736023,5.248483284958638e-05,,,0.6931482553482056,0.6931482553482056,0.6931481957435608,0.0,0.7699422836303711,-0.0010831884574145079,0.7699422836303711,-0.0010831884574145079,0.0,0.0,,4.0,-0.0017108789179474115,0.0,0.009616781026124954,0.0037169584538787603,0.25,1.0,1.2279784679412842,0.9992879629135132,8.0,1.0,snapshot_aggregate,0,phase2-selected,,6.0,96.11910247802734,39.24253845214844,39.24046325683594,0.0016187222208827734,,,117.76931762695312,,,,41.690181732177734,41.63772201538086,0.03613661229610443,
,,,I_real,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.110488891601562,14.444197654724121,12.370997428894043,2.143878698348999,,,,,,4.0,2204.73193359375,13.02332592010498,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.512252807617188,14.787952423095703,12.585010528564453,2.081685781478882,,,,,,4.0,102.60615539550781,25.652559280395508,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.118053436279297,14.44706916809082,12.40197467803955,1.97884202003479,,,,,,4.0,60.81663131713867,45.04640197753906,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.534212112426758,15.30616569519043,12.543068885803223,2.387335777282715,,,,,,4.0,41.203025817871094,51.785728454589844,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.46219253540039,14.82972240447998,12.544466018676758,2.163620710372925,,,,,,4.0,51.62538528442383,153.8748016357422,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,1.2317074537277222,0.999260663986206,35.947105407714844,31.06845474243164,28.82917594909668,3.977566719055176,-0.026749279350042343,0.0,,,,,,117.84947967529297,117.76715850830078,1.665238380432129,1.6652382612228394,0.001782077113374893,1741.5699462890625,1732.40966796875,41.732120513916016,41.62222671508789,41.732120513916016,41.66606903076172,0.0371147096157074,0.0017823798702478412,8.0,,,,61.87601089477539,-0.026749279350042343,32.88389205932617,30.86762809753418,2.085618019104004,4.0,4.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,56.69640350341797,,15.309643745422363,12.492758750915527,2.1575608253479004,4.0,,,0.5000730752944946,5.950146442046389e-05,,,0.6931482553482056,0.6931482553482056,0.6931481957435608,0.0,0.7699422836303711,-0.0010831884574145079,0.7699422836303711,-0.0010831884574145079,0.0,0.0,,4.0,-0.001620872993953526,0.0,0.009375173598527908,0.0036929454654455185,0.25,1.0,1.2317074537277222,0.999260663986206,8.0,1.0,snapshot_aggregate,0,phase2-selected,,6.0,96.11900329589844,39.24199676513672,39.24042892456055,0.0016356386477127671,,,117.84947967529297,,,,41.732120513916016,41.66606903076172,0.0371147096157074,
,,,I_shuffle,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.117290496826172,14.447713851928711,12.374659538269043,2.144198179244995,,,,,,4.0,2204.469482421875,13.018537521362305,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.518949508666992,14.791687965393066,12.588605880737305,2.08221697807312,,,,,,4.0,102.57476043701172,25.64960289001465,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.12467384338379,14.450336456298828,12.405529022216797,1.9793157577514648,,,,,,4.0,60.83180236816406,45.04298400878906,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
