bucket,example_count,mean_margin_gap_real_vs_shuffle,mean_margin_gap_real_vs_zero,step,suite
overall,61,-0.1304831661161829,-3.8599278731424302,0,phase2-selected
A_wrong,43,-0.16500107077665108,-13.640902729921562,0,phase2-selected
SUPPORTS,18,-0.048023727205064565,19.50573428471883,0,phase2-selected
REFUTES,20,-0.05488443374633789,-21.480860590934753,0,phase2-selected
NOT_ENOUGH_INFO,23,-0.2607546681943147,-6.823548068170962,0,phase2-selected
overall,61,0.07371155942072634,-3.6227653925536107,2,phase2-selected
A_wrong,43,0.12981067701827648,-13.057679486829182,2,phase2-selected
SUPPORTS,18,-0.06030299928453234,18.916196054882473,2,phase2-selected
REFUTES,20,0.07808396816253663,-20.504275512695312,2,phase2-selected
NOT_ENOUGH_INFO,23,0.17479042384935461,-6.582378594771676,2,phase2-selected
overall,61,0.16575757792738618,-3.2500292238641957,4,phase2-selected
A_wrong,43,0.18466361733370049,-10.69360505148422,4,phase2-selected
SUPPORTS,18,0.12059315045674641,14.531846364339193,4,phase2-selected
REFUTES,20,0.24330289363861085,-15.77358922958374,4,phase2-selected
NOT_ENOUGH_INFO,23,0.13367294228595236,-6.276227505310722,4,phase2-selected
overall,61,0.02338517298463915,-1.5557022876426823,8,phase2-selected
A_wrong,43,-0.0872293239416078,-7.089571980542915,8,phase2-selected
SUPPORTS,18,0.28763091564178467,11.664097534285652,8,phase2-selected
REFUTES,20,-1.263630783557892,-14.158476722240447,8,phase2-selected
NOT_ENOUGH_INFO,23,0.935728467029074,-0.9426982921102772,8,phase2-selected
overall,61,0.19431256466224545,-2.131805396470867,12,phase2-selected
A_wrong,43,0.7794471563294877,-8.904649812121724,12,phase2-selected
SUPPORTS,18,-1.2035089598761664,14.047767374250624,12,phase2-selected
REFUTES,20,2.2227720260620116,-15.957499527931214,12,phase2-selected
NOT_ENOUGH_INFO,23,-0.47561794778575067,-2.771737015765646,12,phase2-selected
overall,61,-1.461273271529401,-3.8718233343030586,16,phase2-selected
A_wrong,43,-3.0578425096911053,-12.503829468128293,16,phase2-selected
SUPPORTS,18,2.352753241856893,16.749080207612778,16,phase2-selected
REFUTES,20,-0.02218620777130127,-17.4057879447937,16,phase2-selected
NOT_ENOUGH_INFO,23,-5.697543641795283,-8.24125687972359,16,phase2-selected
