example_count,flip_count_delta,left_alias,left_correct_to_right_wrong,left_wrong_to_right_correct,mean_margin_gain,right_alias,step,suite
61,0,A,0,0,-4.334546300231433,I_real,0,phase2-selected
61,0,I_shuffle,0,0,-0.1304831661161829,I_real,0,phase2-selected
61,0,I_zero,0,0,-3.8599278731424302,I_real,0,phase2-selected
61,0,A,0,0,-4.097383819642614,I_real,2,phase2-selected
61,0,I_shuffle,0,0,0.07371155942072634,I_real,2,phase2-selected
61,0,I_zero,0,0,-3.6227653925536107,I_real,2,phase2-selected
61,0,A,0,0,-3.724647650953199,I_real,4,phase2-selected
61,0,I_shuffle,0,0,0.16575757792738618,I_real,4,phase2-selected
61,0,I_zero,0,0,-3.2500292238641957,I_real,4,phase2-selected
61,0,A,0,0,-2.0303207147316855,I_real,8,phase2-selected
61,0,I_shuffle,0,0,0.02338517298463915,I_real,8,phase2-selected
61,0,I_zero,0,0,-1.5557022876426823,I_real,8,phase2-selected
61,0,A,0,0,-2.6064238235598705,I_real,12,phase2-selected
61,0,I_shuffle,0,0,0.19431256466224545,I_real,12,phase2-selected
61,0,I_zero,0,0,-2.131805396470867,I_real,12,phase2-selected
61,0,A,0,0,-4.346441761392062,I_real,16,phase2-selected
61,0,I_shuffle,0,0,-1.461273271529401,I_real,16,phase2-selected
61,0,I_zero,0,0,-3.8718233343030586,I_real,16,phase2-selected
