alignment_aux_active,alignment_aux_loss,alignment_aux_mode,arm_alias,layer_index,loss,pilot_support_encoder_mode,pilot_trainable_variant,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,row_type,step,suite,support_encoder_grad_norm,support_item_count,support_item_hidden_l2,support_item_hidden_norm_max,support_item_hidden_norm_mean,support_item_hidden_norm_std,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std,writer_to_projector_grad_ratio
,,,I_real,,,structured_support_set,,,,,,13.642807960510254,,2.1769814491271973,2.157069206237793,0.014311539009213448,8.0,,,snapshot_aggregate,0,phase2-selected,,6.0,95.99951171875,39.19164276123047,39.1916389465332,2.6973982585332124e-06,,,117.7490234375,41.63056945800781,41.63056945800781,3.0157830224197824e-06,
,,,I_real,0,,,,6.157308578491211,2.1769814491271973,2.176981210708618,1.6858739115832577e-07,,,,,,8.0,3117.474853515625,18.038009643554688,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_real,7,,,,6.137476444244385,2.1700000762939453,2.169999837875366,2.230201658903752e-07,,,,,,8.0,143.17237854003906,31.750810623168945,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_real,14,,,,6.046634674072266,2.1379506587982178,2.1379506587982178,1.884864389012364e-07,,,,,,8.0,78.75809478759766,59.69138717651367,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_real,21,,,,6.0836052894592285,2.1508069038391113,2.150806427001953,2.384185791015625e-07,,,,,,8.0,51.525272369384766,65.82990264892578,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_real,27,,,,6.080494403839111,2.1496083736419678,2.1496081352233887,1.6858739115832577e-07,,,,,,8.0,56.93017578125,202.65586853027344,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,structured_support_set,,,,,,9.116999626159668,,1.4621598720550537,1.4414222240447998,0.017104076221585274,8.0,,,snapshot_aggregate,0,phase2-selected,,6.0,95.99951171875,39.1916389465332,39.19163513183594,2.6973982585332124e-06,,,110.46733856201172,39.05610275268555,39.05609893798828,3.0157830224197824e-06,
,,,I_shuffle,0,,,,4.135362148284912,1.4621598720550537,1.462159514427185,1.6323404850027146e-07,,,,,,8.0,3120.406982421875,18.7125244140625,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,7,,,,4.072358131408691,1.4398396015167236,1.4398393630981445,1.115100829451876e-07,,,,,,8.0,145.58863830566406,31.50681495666504,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,14,,,,4.125459671020508,1.4584825038909912,1.4584825038909912,1.4600097131278744e-07,,,,,,8.0,82.49691772460938,66.43629455566406,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,21,,,,4.0074944496154785,1.4168580770492554,1.4168579578399658,9.42432194506182e-08,,,,,,8.0,56.36366653442383,63.202091217041016,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,27,,,,4.044092178344727,1.4297711849212646,1.4297711849212646,1.2644053981603065e-07,,,,,,8.0,69.51107788085938,197.3535614013672,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,pooled_block,,,,,,0.0,,0.0,0.0,0.0,8.0,,,snapshot_aggregate,0,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,0,,,,0.0,0.0,0.0,0.0,,,,,,8.0,3118.994384765625,10.266121864318848,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,7,,,,0.0,0.0,0.0,0.0,,,,,,8.0,138.72927856445312,5.444733619689941,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,14,,,,0.0,0.0,0.0,0.0,,,,,,8.0,25.89426612854004,5.364916801452637,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,21,,,,0.0,0.0,0.0,0.0,,,,,,8.0,30.194124221801758,11.934253692626953,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,27,,,,0.0,0.0,0.0,0.0,,,,,,8.0,42.11817169189453,28.961502075195312,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,structured_support_set,,,,,,25.29813003540039,,4.0753173828125,3.9994144439697266,0.06766615062952042,8.0,,,snapshot_aggregate,4,phase2-selected,,6.0,95.99950408935547,39.191646575927734,39.1916389465332,3.814697265625e-06,,,117.74901580810547,41.63056945800781,41.63056945800781,2.6973982585332124e-06,
,,,I_real,0,,,,11.354440689086914,4.014036655426025,4.014036178588867,1.6858739115832577e-07,,,,,,8.0,3119.133056640625,19.15351676940918,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,7,,,,11.101600646972656,3.925105094909668,3.9251046180725098,2.384185791015625e-07,,,,,,8.0,141.73289489746094,34.443851470947266,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,14,,,,11.502775192260742,4.06635856628418,4.06635856628418,0.0,,,,,,8.0,82.385986328125,65.38630676269531,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,21,,,,11.5270414352417,4.0753173828125,4.0753173828125,0.0,,,,,,8.0,59.11306381225586,67.24237823486328,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,27,,,,11.076178550720215,3.916257858276367,3.916257619857788,1.1920928955078125e-07,,,,,,8.0,70.79857635498047,207.10911560058594,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,structured_support_set,,,,,,29.343162536621094,,4.698051452636719,4.639173984527588,0.060022637248039246,8.0,,,snapshot_aggregate,4,phase2-selected,,6.0,95.99952697753906,39.1916389465332,39.1916389465332,3.482326292214566e-06,,,110.46736145019531,39.05610656738281,39.05610656738281,0.0,
,,,I_shuffle,0,,,,12.858619689941406,4.546267032623291,4.546266555786133,3.769728778024728e-07,,,,,,8.0,3119.816162109375,17.977767944335938,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,7,,,,12.982461929321289,4.590456008911133,4.590455532073975,3.3717478231665154e-07,,,,,,8.0,142.111083984375,34.851890563964844,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,14,,,,13.288414001464844,4.698051452636719,4.698051452636719,5.840038852511498e-07,,,,,,8.0,72.94892883300781,59.42857360839844,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,21,,,,13.217880249023438,4.672859191894531,4.672859191894531,2.920019426255749e-07,,,,,,8.0,55.698673248291016,70.03396606445312,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,27,,,,13.260397911071777,4.688236713409424,4.688236236572266,3.769728778024728e-07,,,,,,8.0,64.48571014404297,238.77134704589844,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,pooled_block,,,,,,0.0,,0.0,0.0,0.0,8.0,,,snapshot_aggregate,4,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,0,,,,0.0,0.0,0.0,0.0,,,,,,8.0,3118.994384765625,10.266121864318848,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,7,,,,0.0,0.0,0.0,0.0,,,,,,8.0,138.72927856445312,5.444733619689941,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,14,,,,0.0,0.0,0.0,0.0,,,,,,8.0,25.89426612854004,5.364916801452637,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,21,,,,0.0,0.0,0.0,0.0,,,,,,8.0,30.194124221801758,11.934253692626953,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,27,,,,0.0,0.0,0.0,0.0,,,,,,8.0,42.11817169189453,28.961502075195312,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,structured_support_set,,,,,,32.09508514404297,,5.214117527008057,5.073855400085449,0.09175317734479904,8.0,,,snapshot_aggregate,8,phase2-selected,,6.0,96.04026794433594,39.20914077758789,39.208274841308594,0.0005814254400320351,,,117.75731658935547,41.633506774902344,41.63351058959961,3.814697265625e-06,
,,,I_real,0,,,,14.25848388671875,5.0406718254089355,5.0406718254089355,0.0,,,,,,8.0,3117.939697265625,19.26493263244629,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,7,,,,14.23115348815918,5.03192663192749,5.031926155090332,2.920019426255749e-07,,,,,,8.0,140.71473693847656,35.27325439453125,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,14,,,,14.523247718811035,5.134658336639404,5.134658336639404,5.057621592641226e-07,,,,,,8.0,84.13093566894531,67.00209045410156,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,21,,,,14.747702598571777,5.214117527008057,5.21411657333374,5.840038852511498e-07,,,,,,8.0,59.7308464050293,72.2927474975586,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,27,,,,13.995110511779785,4.947904109954834,4.947903633117676,4.129530850605079e-07,,,,,,8.0,71.95221710205078,221.6351318359375,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,structured_support_set,,,,,,43.276851654052734,,6.951827049255371,6.841946601867676,0.09973715245723724,8.0,,,snapshot_aggregate,8,phase2-selected,,6.0,96.07575225830078,39.22422409057617,39.2227668762207,0.0007249831687659025,,,111.37606048583984,39.37739181518555,39.37739181518555,0.0,
,,,I_shuffle,0,,,,19.016868591308594,6.72389554977417,6.72389554977417,4.460403317807504e-07,,,,,,8.0,3120.776123046875,18.20808219909668,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,7,,,,19.043855667114258,6.732923984527588,6.732924461364746,6.307962507889897e-07,,,,,,8.0,140.9770965576172,36.009117126464844,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,14,,,,19.658557891845703,6.950417518615723,6.950416564941406,5.331201577973843e-07,,,,,,8.0,74.94795227050781,59.268184661865234,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,21,,,,19.662418365478516,6.951827049255371,6.951827049255371,1.1920928955078125e-06,,,,,,8.0,57.156394958496094,75.19678497314453,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,27,,,,19.37667465209961,6.850672245025635,6.850671291351318,6.307962507889897e-07,,,,,,8.0,64.7093734741211,244.86073303222656,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,pooled_block,,,,,,0.0,,0.0,0.0,0.0,8.0,,,snapshot_aggregate,8,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
